date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-09-03T12:15:00+02:00,914,545,511,7,7
2020-09-02T12:15:00+02:00,910,549,515,5,7
2020-09-01T12:15:00+02:00,896,561,518,7,7
2020-08-31T12:15:00+02:00,861,596,520,9,7
2020-08-30T12:15:00+02:00,874,579,528,11,7
2020-08-29T12:15:00+02:00,902,546,519,12,7
2020-08-28T12:15:00+02:00,900,554,517,11,7
2020-08-27T12:15:00+02:00,892,568,512,10,7
2020-08-26T12:15:00+02:00,903,552,520,9,7
2020-08-25T12:15:00+02:00,920,546,511,9,7
2020-08-24T12:15:00+02:00,884,575,516,11,7
2020-08-23T12:15:00+02:00,879,585,515,11,7
2020-08-22T12:15:00+02:00,919,536,507,12,7
2020-08-21T12:15:00+02:00,946,517,510,11,7
2020-08-20T12:15:00+02:00,938,525,515,17,7
2020-08-19T12:15:00+02:00,924,534,510,12,7
2020-08-18T12:15:00+02:00,944,513,523,11,7
2020-08-17T12:15:00+02:00,932,528,535,11,7
2020-08-16T12:15:00+02:00,902,556,527,11,7
2020-08-15T12:15:00+02:00,944,510,518,10,7
2020-08-14T12:15:00+02:00,939,517,533,10,7
2020-08-13T12:15:00+02:00,920,534,536,8,7
2020-08-12T12:15:00+02:00,946,510,528,8,7
2020-08-11T12:15:00+02:00,913,538,538,10,7
2020-08-10T12:15:00+02:00,871,571,520,11,7
2020-08-09T12:15:00+02:00,855,591,558,11,7
2020-08-08T12:15:00+02:00,888,557,558,7,7
2020-08-07T12:15:00+02:00,913,551,538,8,7
2020-08-06T12:15:00+02:00,920,544,553,8,7
2020-08-05T12:15:00+02:00,939,544,590,8,7
2020-08-04T12:15:00+02:00,913,556,510,6,7
2020-08-03T12:15:00+02:00,873,647,0,6,7
2020-08-02T12:15:00+02:00,843,662,0,6,7
2020-08-01T12:15:00+02:00,864,648,0,6,7
2020-07-31T12:15:00+02:00,884,648,0,5,7
2020-07-30T12:15:00+02:00,887,650,0,7,7
2020-07-29T12:15:00+02:00,901,646,0,7,7
2020-07-28T12:15:00+02:00,868,647,0,8,7
2020-07-27T12:15:00+02:00,861,666,0,8,7
2020-07-26T12:15:00+02:00,864,612,0,7,7
2020-07-25T12:15:00+02:00,857,597,0,7,7
2020-07-24T12:15:00+02:00,890,562,0,9,7
2020-07-23T12:15:00+02:00,881,562,0,7,7
2020-07-22T12:15:00+02:00,864,600,0,6,7
2020-07-21T12:15:00+02:00,863,588,0,6,7
2020-07-20T12:15:00+02:00,865,620,0,8,7
2020-07-19T12:15:00+02:00,845,625,0,7,7
2020-07-18T12:15:00+02:00,869,618,0,5,7
2020-07-17T12:15:00+02:00,890,594,0,5,7
2020-07-16T12:15:00+02:00,872,613,0,6,7
2020-07-15T12:15:00+02:00,881,606,0,6,7
2020-07-14T12:15:00+02:00,868,619,0,5,7
2020-07-13T12:15:00+02:00,827,651,0,4,7
2020-07-12T12:15:00+02:00,832,637,0,6,7
2020-07-11T12:15:00+02:00,876,613,0,5,7
2020-07-10T12:15:00+02:00,896,590,0,5,7
2020-07-09T12:15:00+02:00,859,625,0,5,7
2020-07-08T12:15:00+02:00,859,631,0,6,7
2020-07-07T12:15:00+02:00,847,624,0,7,7
2020-07-06T12:15:00+02:00,800,658,0,7,7
2020-07-05T12:15:00+02:00,798,657,0,7,7
2020-07-04T12:15:00+02:00,847,631,0,7,7
2020-07-03T12:15:00+02:00,849,625,0,9,7
2020-07-02T12:15:00+02:00,862,612,0,10,7
2020-07-01T12:15:00+02:00,849,622,0,10,7
2020-06-30T12:15:00+02:00,850,608,0,9,7
2020-06-29T12:15:00+02:00,810,642,0,9,7
2020-06-28T12:15:00+02:00,824,637,0,8,7
2020-06-27T12:15:00+02:00,834,619,0,9,7
2020-06-26T12:15:00+02:00,822,629,0,8,7
2020-06-25T12:15:00+02:00,823,620,0,8,7
2020-06-24T12:15:00+02:00,837,598,0,8,7
2020-06-23T12:15:00+02:00,852,593,0,6,7
2020-06-22T12:15:00+02:00,792,647,0,7,7
2020-06-21T12:15:00+02:00,775,644,0,7,7
2020-06-20T12:15:00+02:00,808,614,0,9,7
2020-06-19T12:15:00+02:00,853,578,0,8,7
2020-06-18T12:15:00+02:00,830,594,0,6,7
2020-06-17T12:15:00+02:00,767,560,0,6,7
2020-06-16T12:15:00+02:00,757,567,0,7,7
2020-06-15T12:15:00+02:00,672,629,0,7,7
2020-06-14T12:15:00+02:00,657,634,0,9,7
2020-06-13T12:15:00+02:00,676,609,0,7,7
2020-06-12T12:15:00+02:00,662,620,0,9,7
2020-06-11T12:15:00+02:00,674,626,0,11,7
2020-06-10T12:15:00+02:00,702,590,0,11,7
2020-06-09T12:15:00+02:00,702,590,0,11,7
2020-06-08T12:15:00+02:00,664,634,0,12,7
2020-06-07T12:15:00+02:00,669,641,0,11,7
2020-06-06T12:15:00+02:00,704,596,0,13,7
2020-06-05T12:15:00+02:00,719,570,0,12,7
2020-06-04T12:15:00+02:00,723,563,0,11,7
2020-06-03T12:15:00+02:00,688,598,0,11,7
2020-06-02T12:15:00+02:00,656,636,0,16,7
2020-06-01T12:15:00+02:00,696,611,0,17,7
2020-05-31T12:15:00+02:00,693,600,0,12,7
2020-05-30T12:15:00+02:00,713,583,0,11,7
2020-05-29T12:15:00+02:00,696,603,0,14,7
2020-05-28T12:15:00+02:00,716,600,0,22,7
2020-05-27T12:15:00+02:00,710,618,0,23,7
2020-05-26T12:15:00+02:00,780,641,0,22,7
2020-05-25T12:15:00+02:00,739,667,0,21,7
2020-05-24T12:15:00+02:00,736,656,0,20,7
2020-05-23T12:15:00+02:00,781,643,0,21,7
2020-05-22T12:15:00+02:00,782,624,0,21,7
2020-05-21T12:15:00+02:00,806,604,0,27,7
2020-05-20T12:15:00+02:00,815,589,0,24,7
2020-05-19T12:15:00+02:00,815,600,0,24,7
2020-05-18T12:15:00+02:00,807,619,0,27,7
2020-05-17T12:15:00+02:00,799,607,0,29,7
2020-05-16T12:15:00+02:00,821,594,0,30,7
2020-05-15T12:15:00+02:00,802,602,0,28,7
2020-05-14T12:15:00+02:00,787,611,0,34,7
2020-05-13T12:15:00+02:00,792,617,0,41,7
2020-05-12T12:15:00+02:00,788,620,0,41,7
2020-05-11T12:15:00+02:00,694,599,0,35,7
2020-05-10T12:15:00+02:00,697,606,0,36,7
2020-05-09T12:15:00+02:00,707,614,0,37,7
2020-05-08T12:15:00+02:00,728,583,0,39,7
2020-05-07T12:15:00+02:00,722,589,0,42,7
2020-05-06T12:15:00+02:00,716,577,0,49,7
2020-05-05T12:15:00+02:00,664,604,0,50,7
2020-05-04T12:15:00+02:00,648,626,0,51,7
2020-05-03T12:15:00+02:00,694,583,0,58,7
2020-05-02T12:15:00+02:00,672,598,0,60,7
2020-05-01T12:15:00+02:00,724,538,0,59,7
2020-04-30T12:15:00+02:00,681,581,0,66,7
2020-04-29T12:15:00+02:00,688,567,0,67,7
2020-04-28T12:15:00+02:00,667,582,0,72,7
2020-04-27T12:15:00+02:00,651,607,0,84,7
2020-04-26T12:15:00+02:00,628,625,0,85,7
2020-04-25T12:15:00+02:00,664,594,0,84,7
2020-04-24T12:15:00+02:00,676,581,0,95,7
2020-04-23T12:15:00+02:00,655,609,0,91,7
2020-04-22T12:15:00+02:00,666,599,0,93,7
2020-04-21T12:15:00+02:00,693,569,0,101,7
2020-04-20T12:15:00+02:00,530,603,0,110,7
2020-04-19T12:15:00+02:00,496,629,0,100,7
2020-04-18T12:15:00+02:00,553,553,0,119,7
2020-04-17T12:15:00+02:00,518,559,0,96,7
2020-04-16T12:15:00+02:00,509,535,0,105,7
2020-04-15T12:15:00+02:00,456,510,0,120,7
2020-04-14T12:15:00+02:00,416,478,0,106,7
2020-04-13T12:15:00+02:00,348,432,0,98,7
2020-04-12T12:15:00+02:00,351,427,0,87,7
2020-04-11T12:15:00+02:00,351,407,0,86,7
2020-04-10T12:15:00+02:00,360,374,0,88,7
2020-04-09T12:15:00+02:00,340,369,0,90,7
2020-04-08T12:15:00+02:00,326,319,0,78,7
2020-04-07T12:15:00+02:00,262,285,0,72,7
2020-04-06T12:15:00+02:00,273,282,0,73,7
2020-04-05T12:15:00+02:00,255,260,0,73,7
2020-04-04T12:15:00+02:00,258,259,0,71,7
2020-04-03T12:15:00+02:00,237,248,0,63,7
2020-04-02T12:15:00+02:00,236,250,0,58,7
2020-04-01T12:15:00+02:00,234,233,0,57,7
2020-03-31T12:15:00+02:00,237,226,0,60,7
2020-03-30T12:15:00+02:00,200,198,0,52,7
2020-03-29T12:15:00+02:00,206,189,0,48,7
2020-03-28T12:15:00+01:00,208,192,0,48,7
2020-03-27T12:15:00+01:00,211,199,0,42,7
2020-03-26T12:15:00+01:00,209,221,0,58,7
2020-03-25T12:15:00+01:00,184,217,0,56,7
2020-03-24T12:15:00+01:00,169,217,0,41,7
2020-03-23T12:15:00+01:00,155,197,0,36,7
2020-03-22T12:15:00+01:00,80,144,0,17,7
2020-03-21T12:15:00+01:00,63,133,0,18,7
2020-03-20T12:15:00+01:00,48,112,0,14,7
