date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-09-28T12:15:00+02:00,568,270,292,17,2
2020-09-27T12:15:00+02:00,561,254,278,17,2
2020-09-26T12:15:00+02:00,603,210,278,16,2
2020-09-25T12:15:00+02:00,626,209,292,14,2
2020-09-24T12:15:00+02:00,619,216,292,14,2
2020-09-23T12:15:00+02:00,608,225,292,15,2
2020-09-22T12:15:00+02:00,588,245,294,14,2
2020-09-21T12:15:00+02:00,575,258,294,13,2
2020-09-20T12:15:00+02:00,570,263,294,11,2
2020-09-19T12:15:00+02:00,596,235,294,12,2
2020-09-18T12:15:00+02:00,607,226,292,12,2
2020-09-17T12:15:00+02:00,607,221,288,12,2
2020-09-16T12:15:00+02:00,600,224,288,12,2
2020-09-15T12:15:00+02:00,597,225,288,12,2
2020-09-14T12:15:00+02:00,541,301,278,10,2
2020-09-13T12:15:00+02:00,563,287,279,10,2
2020-09-12T12:15:00+02:00,580,292,294,9,2
2020-09-11T12:15:00+02:00,589,283,293,9,2
2020-09-10T12:15:00+02:00,594,281,291,8,2
2020-09-09T12:15:00+02:00,595,281,291,7,2
2020-09-08T12:15:00+02:00,593,283,295,7,2
2020-09-07T12:15:00+02:00,561,315,295,7,2
2020-09-06T12:15:00+02:00,558,317,291,8,2
2020-09-05T12:15:00+02:00,571,304,293,8,2
2020-09-04T12:15:00+02:00,580,295,293,8,2
2020-09-03T12:15:00+02:00,575,302,293,6,2
2020-09-02T12:15:00+02:00,575,300,293,7,2
2020-09-01T12:15:00+02:00,572,301,293,7,2
2020-08-31T12:15:00+02:00,546,327,293,7,2
2020-08-30T12:15:00+02:00,538,335,281,7,2
2020-08-29T12:15:00+02:00,594,280,281,8,2
2020-08-28T12:15:00+02:00,581,292,287,8,2
2020-08-27T12:15:00+02:00,580,293,287,9,2
2020-08-26T12:15:00+02:00,590,285,287,10,2
2020-08-25T12:15:00+02:00,607,268,287,11,2
2020-08-24T12:15:00+02:00,579,296,320,11,2
2020-08-23T12:15:00+02:00,574,301,320,11,2
2020-08-22T12:15:00+02:00,597,278,320,11,2
2020-08-21T12:15:00+02:00,605,270,320,11,2
2020-08-20T12:15:00+02:00,601,252,310,10,2
2020-08-19T12:15:00+02:00,594,259,310,10,2
2020-08-18T12:15:00+02:00,597,257,310,10,2
2020-08-17T12:15:00+02:00,567,288,310,10,2
2020-08-16T12:15:00+02:00,579,296,325,10,2
2020-08-15T12:15:00+02:00,596,279,325,12,2
2020-08-14T12:15:00+02:00,621,249,300,12,2
2020-08-13T12:15:00+02:00,626,249,300,10,2
2020-08-12T12:15:00+02:00,617,258,300,10,2
2020-08-11T12:15:00+02:00,616,263,314,10,2
2020-08-10T12:15:00+02:00,571,308,334,10,2
2020-08-09T12:15:00+02:00,563,319,318,10,2
2020-08-08T12:15:00+02:00,592,290,318,11,2
2020-08-07T12:15:00+02:00,623,259,318,13,2
2020-08-06T12:15:00+02:00,624,258,317,11,2
2020-08-05T12:15:00+02:00,619,279,301,10,2
2020-08-04T12:15:00+02:00,591,270,301,9,2
2020-08-03T12:15:00+02:00,599,371,0,9,2
2020-08-02T12:15:00+02:00,605,365,0,9,2
2020-08-01T12:15:00+02:00,613,351,0,9,2
2020-07-31T12:15:00+02:00,620,347,0,9,2
2020-07-30T12:15:00+02:00,626,345,0,9,2
2020-07-29T12:15:00+02:00,622,351,0,9,2
2020-07-28T12:15:00+02:00,615,342,0,8,2
2020-07-27T12:15:00+02:00,560,392,0,8,2
2020-07-26T12:15:00+02:00,592,370,0,8,2
2020-07-25T12:15:00+02:00,617,344,0,7,2
2020-07-24T12:15:00+02:00,609,344,0,8,2
2020-07-23T12:15:00+02:00,597,359,0,9,2
2020-07-22T12:15:00+02:00,609,347,0,11,2
2020-07-21T12:15:00+02:00,593,342,0,11,2
2020-07-20T12:15:00+02:00,572,342,0,11,2
2020-07-19T12:15:00+02:00,576,333,0,11,2
2020-07-18T12:15:00+02:00,615,296,0,10,2
2020-07-17T12:15:00+02:00,622,290,0,10,2
2020-07-16T12:15:00+02:00,613,324,0,9,2
2020-07-15T12:15:00+02:00,609,324,0,9,2
2020-07-14T12:15:00+02:00,607,316,0,11,2
2020-07-13T12:15:00+02:00,560,372,0,10,2
2020-07-12T12:15:00+02:00,569,369,0,8,2
2020-07-11T12:15:00+02:00,594,343,0,8,2
2020-07-10T12:15:00+02:00,572,368,0,7,2
2020-07-09T12:15:00+02:00,580,364,0,7,2
2020-07-08T12:15:00+02:00,572,369,0,7,2
2020-07-07T12:15:00+02:00,568,367,0,7,2
2020-07-06T12:15:00+02:00,541,389,0,8,2
2020-07-05T12:15:00+02:00,542,387,0,9,2
2020-07-04T12:15:00+02:00,566,369,0,8,2
2020-07-03T12:15:00+02:00,576,364,0,9,2
2020-07-02T12:15:00+02:00,582,357,0,9,2
2020-07-01T12:15:00+02:00,588,351,0,8,2
2020-06-30T12:15:00+02:00,580,353,0,8,2
2020-06-29T12:15:00+02:00,566,368,0,8,2
2020-06-28T12:15:00+02:00,548,387,0,8,2
2020-06-27T12:15:00+02:00,594,353,0,8,2
2020-06-26T12:15:00+02:00,577,352,0,9,2
2020-06-25T12:15:00+02:00,571,357,0,12,2
2020-06-24T12:15:00+02:00,590,338,0,11,2
2020-06-23T12:15:00+02:00,582,347,0,12,2
2020-06-22T12:15:00+02:00,556,375,0,11,2
2020-06-21T12:15:00+02:00,573,364,0,11,2
2020-06-20T12:15:00+02:00,589,346,0,11,2
2020-06-19T12:15:00+02:00,573,354,0,13,2
2020-06-18T12:15:00+02:00,558,371,0,13,2
2020-06-17T12:15:00+02:00,584,348,0,13,2
2020-06-16T12:15:00+02:00,554,384,0,13,2
2020-06-15T12:15:00+02:00,559,361,0,13,2
2020-06-14T12:15:00+02:00,564,358,0,12,2
2020-06-13T12:15:00+02:00,585,341,0,14,2
2020-06-12T12:15:00+02:00,589,343,0,15,2
2020-06-11T12:15:00+02:00,574,353,0,17,2
2020-06-10T12:15:00+02:00,596,335,0,18,2
2020-06-09T12:15:00+02:00,571,363,0,19,2
2020-06-08T12:15:00+02:00,564,370,0,19,2
2020-06-07T12:15:00+02:00,540,388,0,19,2
2020-06-06T12:15:00+02:00,573,356,0,19,2
2020-06-05T12:15:00+02:00,573,355,0,19,2
2020-06-04T12:15:00+02:00,581,350,0,19,2
2020-06-03T12:15:00+02:00,567,366,0,20,2
2020-06-02T12:15:00+02:00,556,379,0,21,2
2020-06-01T12:15:00+02:00,580,362,0,22,2
2020-05-31T12:15:00+02:00,558,390,0,22,2
2020-05-30T12:15:00+02:00,593,357,0,21,2
2020-05-29T12:15:00+02:00,586,356,0,22,2
2020-05-28T12:15:00+02:00,582,365,0,21,2
2020-05-27T12:15:00+02:00,580,366,0,21,2
2020-05-26T12:15:00+02:00,560,382,0,22,2
2020-05-25T12:15:00+02:00,555,384,0,25,2
2020-05-24T12:15:00+02:00,557,400,0,26,2
2020-05-23T12:15:00+02:00,576,390,0,27,2
2020-05-22T12:15:00+02:00,571,367,0,33,2
2020-05-21T12:15:00+02:00,604,336,0,34,2
2020-05-20T12:15:00+02:00,590,352,0,35,2
2020-05-19T12:15:00+02:00,570,370,0,42,2
2020-05-18T12:15:00+02:00,569,369,0,41,2
2020-05-17T12:15:00+02:00,570,374,0,41,2
2020-05-16T12:15:00+02:00,594,346,0,42,2
2020-05-15T12:15:00+02:00,601,330,0,42,2
2020-05-14T12:15:00+02:00,587,343,0,44,2
2020-05-13T12:15:00+02:00,591,365,0,50,2
2020-05-12T12:15:00+02:00,572,369,0,54,2
2020-05-11T12:15:00+02:00,576,369,0,58,2
2020-05-10T12:15:00+02:00,576,365,0,63,2
2020-05-09T12:15:00+02:00,595,342,0,61,2
2020-05-08T12:15:00+02:00,602,341,0,62,2
2020-05-07T12:15:00+02:00,596,311,0,63,2
2020-05-06T12:15:00+02:00,581,346,0,66,2
2020-05-05T12:15:00+02:00,605,342,0,69,2
2020-05-04T12:15:00+02:00,564,372,0,69,2
2020-05-03T12:15:00+02:00,563,353,0,70,2
2020-05-02T12:15:00+02:00,573,344,0,74,2
2020-05-01T12:15:00+02:00,581,338,0,75,2
2020-04-30T12:15:00+02:00,561,366,0,80,2
2020-04-29T12:15:00+02:00,563,378,0,81,2
2020-04-28T12:15:00+02:00,541,395,0,81,2
2020-04-27T12:15:00+02:00,520,365,0,81,2
2020-04-26T12:15:00+02:00,526,332,0,79,2
2020-04-25T12:15:00+02:00,550,327,0,76,2
2020-04-24T12:15:00+02:00,549,338,0,74,2
2020-04-23T12:15:00+02:00,591,320,0,82,2
2020-04-22T12:15:00+02:00,558,333,0,82,2
2020-04-21T12:15:00+02:00,563,330,0,86,2
2020-04-20T12:15:00+02:00,520,362,0,85,2
2020-04-19T12:15:00+02:00,518,355,0,89,2
2020-04-18T12:15:00+02:00,538,330,0,89,2
2020-04-17T12:15:00+02:00,560,318,0,98,2
2020-04-16T12:15:00+02:00,510,297,0,100,2
2020-04-15T12:15:00+02:00,475,290,0,94,2
2020-04-14T12:15:00+02:00,471,299,0,99,2
2020-04-13T12:15:00+02:00,469,284,0,96,2
2020-04-12T12:15:00+02:00,351,277,0,95,2
2020-04-11T12:15:00+02:00,352,256,0,101,2
2020-04-10T12:15:00+02:00,365,226,0,99,2
2020-04-09T12:15:00+02:00,369,239,0,96,2
2020-04-08T12:15:00+02:00,362,266,0,98,2
2020-04-07T12:15:00+02:00,375,232,0,94,2
2020-04-06T12:15:00+02:00,349,251,0,80,2
2020-04-05T12:15:00+02:00,346,252,0,70,2
2020-04-04T12:15:00+02:00,356,242,0,49,2
2020-04-03T12:15:00+02:00,346,234,0,50,2
2020-04-02T12:15:00+02:00,359,227,0,52,2
2020-04-01T12:15:00+02:00,313,248,0,40,2
2020-03-31T12:15:00+02:00,322,265,0,38,2
2020-03-30T12:15:00+02:00,220,198,0,29,2
2020-03-29T12:15:00+02:00,228,214,0,34,2
2020-03-28T12:15:00+01:00,239,204,0,34,2
2020-03-27T12:15:00+01:00,248,201,0,33,2
2020-03-26T12:15:00+01:00,239,192,0,37,2
2020-03-25T12:15:00+01:00,234,205,0,30,2
2020-03-24T12:15:00+01:00,216,200,0,28,2
2020-03-23T12:15:00+01:00,156,155,0,19,2
2020-03-22T12:15:00+01:00,129,129,0,14,2
2020-03-21T12:15:00+01:00,86,136,0,9,2
2020-03-20T12:15:00+01:00,24,124,0,6,2
