date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-10-18T12:15:00+02:00,575,457,298,6,1
2020-10-17T12:15:00+02:00,587,445,298,7,1
2020-10-16T12:15:00+02:00,613,419,298,6,1
2020-10-15T12:15:00+02:00,610,426,298,5,1
2020-10-14T12:15:00+02:00,597,439,298,5,1
2020-10-13T12:15:00+02:00,555,481,298,5,1
2020-10-12T12:15:00+02:00,579,457,298,6,1
2020-10-11T12:15:00+02:00,558,474,298,5,1
2020-10-10T12:15:00+02:00,569,463,298,5,1
2020-10-09T12:15:00+02:00,609,423,298,3,1
2020-10-08T12:15:00+02:00,611,425,298,4,1
2020-10-07T12:15:00+02:00,616,420,298,3,1
2020-10-06T12:15:00+02:00,613,423,298,6,1
2020-10-05T12:15:00+02:00,598,438,298,3,1
2020-10-04T12:15:00+02:00,589,453,286,2,1
2020-10-03T12:15:00+02:00,593,449,286,2,1
2020-10-02T12:15:00+02:00,617,429,286,2,1
2020-10-01T12:15:00+02:00,616,432,286,2,1
2020-09-30T12:15:00+02:00,636,412,286,2,1
2020-09-29T12:15:00+02:00,621,427,286,3,1
2020-09-28T12:15:00+02:00,621,427,286,5,1
2020-09-27T12:15:00+02:00,631,411,287,5,1
2020-09-26T12:15:00+02:00,627,417,287,5,1
2020-09-25T12:15:00+02:00,626,418,288,4,1
2020-09-24T12:15:00+02:00,645,400,285,2,1
2020-09-23T12:15:00+02:00,624,422,282,1,1
2020-09-22T12:15:00+02:00,614,431,288,1,1
2020-09-21T12:15:00+02:00,605,440,288,1,1
2020-09-20T12:15:00+02:00,586,458,286,2,1
2020-09-19T12:15:00+02:00,601,443,286,1,1
2020-09-18T12:15:00+02:00,637,407,286,0,1
2020-09-17T12:15:00+02:00,657,391,286,0,1
2020-09-16T12:15:00+02:00,656,392,286,1,1
2020-09-15T12:15:00+02:00,633,415,284,1,1
2020-09-14T12:15:00+02:00,603,446,284,1,1
2020-09-13T12:15:00+02:00,608,437,284,1,1
2020-09-12T12:15:00+02:00,629,416,286,1,1
2020-09-11T12:15:00+02:00,627,416,286,1,1
2020-09-10T12:15:00+02:00,645,404,286,2,1
2020-09-09T12:15:00+02:00,641,406,286,2,1
2020-09-08T12:15:00+02:00,643,404,286,2,1
2020-09-07T12:15:00+02:00,618,430,286,3,1
2020-09-06T12:15:00+02:00,571,471,286,3,1
2020-09-05T12:15:00+02:00,595,447,286,3,1
2020-09-04T12:15:00+02:00,615,427,287,2,1
2020-09-03T12:15:00+02:00,621,425,287,2,1
2020-09-02T12:15:00+02:00,607,439,287,3,1
2020-09-01T12:15:00+02:00,619,427,287,2,1
2020-08-31T12:15:00+02:00,616,430,289,2,1
2020-08-30T12:15:00+02:00,590,455,286,3,1
2020-08-29T12:15:00+02:00,616,429,286,2,1
2020-08-28T12:15:00+02:00,617,432,286,2,1
2020-08-27T12:15:00+02:00,616,433,286,3,1
2020-08-26T12:15:00+02:00,620,431,286,2,1
2020-08-25T12:15:00+02:00,609,440,286,2,1
2020-08-24T12:15:00+02:00,588,461,286,2,1
2020-08-23T12:15:00+02:00,579,466,286,2,1
2020-08-22T12:15:00+02:00,606,435,286,2,1
2020-08-21T12:15:00+02:00,631,417,287,3,1
2020-08-20T12:15:00+02:00,660,389,283,3,1
2020-08-19T12:15:00+02:00,633,413,287,5,1
2020-08-18T12:15:00+02:00,634,406,287,3,1
2020-08-17T12:15:00+02:00,597,443,284,4,1
2020-08-16T12:15:00+02:00,585,454,283,4,1
2020-08-15T12:15:00+02:00,615,424,283,4,1
2020-08-14T12:15:00+02:00,639,399,284,4,1
2020-08-13T12:15:00+02:00,630,417,284,5,1
2020-08-12T12:15:00+02:00,629,414,284,5,1
2020-08-11T12:15:00+02:00,634,405,284,7,1
2020-08-10T12:15:00+02:00,595,440,284,6,1
2020-08-09T12:15:00+02:00,587,448,284,8,1
2020-08-08T12:15:00+02:00,625,414,284,7,1
2020-08-07T12:15:00+02:00,610,431,286,4,1
2020-08-06T12:15:00+02:00,604,439,283,4,1
2020-08-05T12:15:00+02:00,617,422,285,6,1
2020-08-04T12:15:00+02:00,623,416,285,6,1
2020-08-03T12:15:00+02:00,593,518,0,6,1
2020-08-02T12:15:00+02:00,582,546,0,5,1
2020-08-01T12:15:00+02:00,584,542,0,5,1
2020-07-31T12:15:00+02:00,616,514,0,6,1
2020-07-30T12:15:00+02:00,598,531,0,7,1
2020-07-29T12:15:00+02:00,603,518,0,9,1
2020-07-28T12:15:00+02:00,572,540,0,7,1
2020-07-27T12:15:00+02:00,551,557,0,5,1
2020-07-26T12:15:00+02:00,532,591,0,5,1
2020-07-25T12:15:00+02:00,579,540,0,4,1
2020-07-24T12:15:00+02:00,599,525,0,4,1
2020-07-23T12:15:00+02:00,593,530,0,2,1
2020-07-22T12:15:00+02:00,562,559,0,2,1
2020-07-21T12:15:00+02:00,596,531,0,2,1
2020-07-20T12:15:00+02:00,583,540,0,2,1
2020-07-19T12:15:00+02:00,570,549,0,1,1
2020-07-18T12:15:00+02:00,582,535,0,1,1
2020-07-17T12:15:00+02:00,587,529,0,1,1
2020-07-16T12:15:00+02:00,594,530,0,0,1
2020-07-15T12:15:00+02:00,620,508,0,0,1
2020-07-14T12:15:00+02:00,595,530,0,1,1
2020-07-13T12:15:00+02:00,575,545,0,0,1
2020-07-12T12:15:00+02:00,574,536,0,0,1
2020-07-11T12:15:00+02:00,587,534,0,0,1
2020-07-10T12:15:00+02:00,617,509,0,0,1
2020-07-09T12:15:00+02:00,612,523,0,0,1
2020-07-08T12:15:00+02:00,591,548,0,0,1
2020-07-07T12:15:00+02:00,604,536,0,0,1
2020-07-06T12:15:00+02:00,598,552,0,0,1
2020-07-05T12:15:00+02:00,571,557,0,0,1
2020-07-04T12:15:00+02:00,600,529,0,0,1
2020-07-03T12:15:00+02:00,518,411,0,1,1
2020-07-02T12:15:00+02:00,614,518,0,1,1
2020-07-01T12:15:00+02:00,621,513,0,1,1
2020-06-30T12:15:00+02:00,611,519,0,1,1
2020-06-29T12:15:00+02:00,607,524,0,0,1
2020-06-28T12:15:00+02:00,612,515,0,0,1
2020-06-27T12:15:00+02:00,611,526,0,0,1
2020-06-26T12:15:00+02:00,608,528,0,0,1
2020-06-25T12:15:00+02:00,594,541,0,0,1
2020-06-24T12:15:00+02:00,616,512,0,0,1
2020-06-23T12:15:00+02:00,624,510,0,0,1
2020-06-22T12:15:00+02:00,603,531,0,0,1
2020-06-21T12:15:00+02:00,586,547,0,1,1
2020-06-20T12:15:00+02:00,601,530,0,1,1
2020-06-19T12:15:00+02:00,620,514,0,0,1
2020-06-18T12:15:00+02:00,627,506,0,1,1
2020-06-17T12:15:00+02:00,626,505,0,1,1
2020-06-16T12:15:00+02:00,620,512,0,1,1
2020-06-15T12:15:00+02:00,616,514,0,2,1
2020-06-14T12:15:00+02:00,597,525,0,2,1
2020-06-13T12:15:00+02:00,603,527,0,2,1
2020-06-12T12:15:00+02:00,604,528,0,2,1
2020-06-11T12:15:00+02:00,605,529,0,1,1
2020-06-10T12:15:00+02:00,598,537,0,2,1
2020-06-09T12:15:00+02:00,585,542,0,2,1
2020-06-08T12:15:00+02:00,564,569,0,3,1
2020-06-07T12:15:00+02:00,562,567,0,5,1
2020-06-06T12:15:00+02:00,595,533,0,4,1
2020-06-05T12:15:00+02:00,623,520,0,5,1
2020-06-04T12:15:00+02:00,612,526,0,6,1
2020-06-03T12:15:00+02:00,602,532,0,5,1
2020-06-02T12:15:00+02:00,563,565,0,5,1
2020-06-01T12:15:00+02:00,550,583,0,6,1
2020-05-31T12:15:00+02:00,578,555,0,6,1
2020-05-30T12:15:00+02:00,581,546,0,7,1
2020-05-29T12:15:00+02:00,594,535,0,9,1
2020-05-28T12:15:00+02:00,600,534,0,7,1
2020-05-27T12:15:00+02:00,609,527,0,9,1
2020-05-26T12:15:00+02:00,593,542,0,9,1
2020-05-25T12:15:00+02:00,585,535,0,12,1
2020-05-24T12:15:00+02:00,575,529,0,11,1
2020-05-23T12:15:00+02:00,581,562,0,11,1
2020-05-22T12:15:00+02:00,577,565,0,10,1
2020-05-21T12:15:00+02:00,591,548,0,9,1
2020-05-20T12:15:00+02:00,589,552,0,9,1
2020-05-19T12:15:00+02:00,593,535,0,9,1
2020-05-18T12:15:00+02:00,550,576,0,9,1
2020-05-17T12:15:00+02:00,543,572,0,9,1
2020-05-16T12:15:00+02:00,577,544,0,11,1
2020-05-15T12:15:00+02:00,602,532,0,8,1
2020-05-14T12:15:00+02:00,580,549,0,9,1
2020-05-13T12:15:00+02:00,576,555,0,8,1
2020-05-12T12:15:00+02:00,584,538,0,10,1
2020-05-11T12:15:00+02:00,566,554,0,11,1
2020-05-10T12:15:00+02:00,552,568,0,13,1
2020-05-09T12:15:00+02:00,582,545,0,12,1
2020-05-08T12:15:00+02:00,567,557,0,13,1
2020-05-07T12:15:00+02:00,585,533,0,14,1
2020-05-06T12:15:00+02:00,607,521,0,17,1
2020-05-05T12:15:00+02:00,580,537,0,18,1
2020-05-04T12:15:00+02:00,564,540,0,17,1
2020-05-03T12:15:00+02:00,578,526,0,22,1
2020-05-02T12:15:00+02:00,543,559,0,22,1
2020-05-01T12:15:00+02:00,560,555,0,21,1
2020-04-30T12:15:00+02:00,573,534,0,22,1
2020-04-29T12:15:00+02:00,584,516,0,24,1
2020-04-28T12:15:00+02:00,550,521,0,25,1
2020-04-27T12:15:00+02:00,546,523,0,25,1
2020-04-26T12:15:00+02:00,544,527,0,24,1
2020-04-25T12:15:00+02:00,567,506,0,25,1
2020-04-24T12:15:00+02:00,565,499,0,28,1
2020-04-23T12:15:00+02:00,548,491,0,28,1
2020-04-22T12:15:00+02:00,561,491,0,33,1
2020-04-21T12:15:00+02:00,562,509,0,38,1
2020-04-20T12:15:00+02:00,504,498,0,38,1
2020-04-19T12:15:00+02:00,538,496,0,40,1
2020-04-18T12:15:00+02:00,538,457,0,41,1
2020-04-17T12:15:00+02:00,530,449,0,40,1
2020-04-16T12:15:00+02:00,531,553,0,44,1
2020-04-15T12:15:00+02:00,398,346,0,36,1
2020-04-14T12:15:00+02:00,344,325,0,30,1
2020-04-13T12:15:00+02:00,338,338,0,34,1
2020-04-12T12:15:00+02:00,345,331,0,37,1
2020-04-11T12:15:00+02:00,354,302,0,38,1
2020-04-10T12:15:00+02:00,429,339,0,45,1
2020-04-09T12:15:00+02:00,446,364,0,46,1
2020-04-08T12:15:00+02:00,458,329,0,47,1
2020-04-07T12:15:00+02:00,436,342,0,43,1
2020-04-06T12:15:00+02:00,440,330,0,44,1
2020-04-05T12:15:00+02:00,436,400,0,46,1
2020-04-04T12:15:00+02:00,454,390,0,47,1
2020-04-03T12:15:00+02:00,472,382,0,46,1
2020-04-02T12:15:00+02:00,436,406,0,44,1
2020-04-01T12:15:00+02:00,409,410,0,37,1
2020-03-31T12:15:00+02:00,391,394,0,38,1
2020-03-30T12:15:00+02:00,300,326,0,27,1
2020-03-29T12:15:00+02:00,267,246,0,14,1
2020-03-28T12:15:00+01:00,293,255,0,13,1
2020-03-27T12:15:00+01:00,301,248,0,16,1
2020-03-26T12:15:00+01:00,255,187,0,15,1
2020-03-25T12:15:00+01:00,180,151,0,22,1
2020-03-24T12:15:00+01:00,168,157,0,17,1
2020-03-23T12:15:00+01:00,134,130,0,11,1
2020-03-22T12:15:00+01:00,104,119,0,12,1
2020-03-21T12:15:00+01:00,74,117,0,8,1
2020-03-20T12:15:00+01:00,16,99,0,7,1
