date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-07-08T12:15:00+02:00,1085,345,0,32,11
2020-07-07T12:15:00+02:00,1082,356,0,34,11
2020-07-06T12:15:00+02:00,1056,359,0,40,11
2020-07-05T12:15:00+02:00,1049,352,0,32,11
2020-07-04T12:15:00+02:00,1075,333,0,34,11
2020-07-03T12:15:00+02:00,1073,351,0,36,11
2020-07-02T12:15:00+02:00,1085,338,0,32,11
2020-07-01T12:15:00+02:00,1082,336,0,38,11
2020-06-30T12:15:00+02:00,1073,348,0,36,11
2020-06-29T12:15:00+02:00,1061,364,0,34,11
2020-06-28T12:15:00+02:00,1048,376,0,32,11
2020-06-27T12:15:00+02:00,1066,352,0,33,11
2020-06-26T12:15:00+02:00,1080,340,0,36,11
2020-06-25T12:15:00+02:00,1092,328,0,33,11
2020-06-24T12:15:00+02:00,1067,350,0,32,11
2020-06-23T12:15:00+02:00,1076,345,0,38,11
2020-06-22T12:15:00+02:00,1070,344,0,46,11
2020-06-21T12:15:00+02:00,1081,330,0,45,11
2020-06-20T12:15:00+02:00,1105,301,0,46,11
2020-06-19T12:15:00+02:00,1081,331,0,45,11
2020-06-18T12:15:00+02:00,1086,331,0,48,11
2020-06-17T12:15:00+02:00,1112,316,0,47,11
2020-06-16T12:15:00+02:00,1078,340,0,46,11
2020-06-15T12:15:00+02:00,1046,374,0,46,11
2020-06-14T12:15:00+02:00,1036,376,0,44,11
2020-06-13T12:15:00+02:00,1054,362,0,48,11
2020-06-12T12:15:00+02:00,1099,345,0,50,11
2020-06-11T12:15:00+02:00,1113,329,0,49,11
2020-06-10T12:15:00+02:00,1100,328,0,52,11
2020-06-09T12:15:00+02:00,1106,322,0,52,11
2020-06-08T12:15:00+02:00,1050,377,0,58,11
2020-06-07T12:15:00+02:00,1064,357,0,60,11
2020-06-06T12:15:00+02:00,1098,324,0,59,11
2020-06-05T12:15:00+02:00,1095,326,0,68,11
2020-06-04T12:15:00+02:00,1121,317,0,68,11
2020-06-03T12:15:00+02:00,1111,326,0,64,11
2020-06-02T12:15:00+02:00,1056,390,0,60,11
2020-06-01T12:15:00+02:00,1061,383,0,57,11
2020-05-31T12:15:00+02:00,1062,377,0,56,11
2020-05-30T12:15:00+02:00,1072,370,0,57,11
2020-05-29T12:15:00+02:00,1092,338,0,57,11
2020-05-28T12:15:00+02:00,1069,384,0,50,11
2020-05-27T12:15:00+02:00,1081,373,0,49,11
2020-05-26T12:15:00+02:00,1053,405,0,65,11
2020-05-25T12:15:00+02:00,1046,424,0,63,11
2020-05-24T12:15:00+02:00,1059,414,0,60,11
2020-05-23T12:15:00+02:00,1061,416,0,62,11
2020-05-22T12:15:00+02:00,1049,435,0,61,11
2020-05-21T12:15:00+02:00,1082,402,0,64,11
2020-05-20T12:15:00+02:00,1093,360,0,65,11
2020-05-19T12:15:00+02:00,1059,411,0,76,11
2020-05-18T12:15:00+02:00,1029,437,0,72,11
2020-05-17T12:15:00+02:00,1034,442,0,72,11
2020-05-16T12:15:00+02:00,1066,419,0,74,11
2020-05-15T12:15:00+02:00,1088,408,0,79,11
2020-05-14T12:15:00+02:00,1081,417,0,87,11
2020-05-13T12:15:00+02:00,1115,387,0,95,11
2020-05-12T12:15:00+02:00,1085,485,0,106,11
2020-05-11T12:15:00+02:00,1070,433,0,112,11
2020-05-10T12:15:00+02:00,1060,432,0,112,11
2020-05-09T12:15:00+02:00,1048,415,0,110,11
2020-05-08T12:15:00+02:00,1096,368,0,117,11
2020-05-07T12:15:00+02:00,1088,387,0,121,11
2020-05-06T12:15:00+02:00,1092,381,0,120,11
2020-05-05T12:15:00+02:00,1068,395,0,122,11
2020-05-04T12:15:00+02:00,1017,422,0,121,11
2020-05-03T12:15:00+02:00,1038,440,0,125,11
2020-05-02T12:15:00+02:00,1057,423,0,125,11
2020-05-01T12:15:00+02:00,1061,423,0,122,11
2020-04-30T12:15:00+02:00,1057,422,0,121,11
2020-04-29T12:15:00+02:00,1053,422,0,138,11
2020-04-28T12:15:00+02:00,1041,439,0,143,11
2020-04-27T12:15:00+02:00,1006,441,0,148,11
2020-04-26T12:15:00+02:00,990,457,0,138,11
2020-04-25T12:15:00+02:00,1019,425,0,142,11
2020-04-24T12:15:00+02:00,1050,399,0,149,11
2020-04-23T12:15:00+02:00,1031,407,0,144,11
2020-04-22T12:15:00+02:00,996,414,0,151,11
2020-04-21T12:15:00+02:00,963,403,0,148,11
2020-04-20T12:15:00+02:00,989,416,0,153,11
2020-04-19T12:15:00+02:00,937,454,0,138,11
2020-04-18T12:15:00+02:00,946,430,0,135,11
2020-04-17T12:15:00+02:00,919,459,0,141,11
2020-04-16T12:15:00+02:00,895,396,0,124,11
2020-04-15T12:15:00+02:00,827,352,0,126,11
2020-04-14T12:15:00+02:00,752,326,0,127,11
2020-04-13T12:15:00+02:00,783,345,0,136,11
2020-04-12T12:15:00+02:00,778,352,0,138,11
2020-04-11T12:15:00+02:00,773,348,0,136,11
2020-04-10T12:15:00+02:00,784,347,0,142,11
2020-04-09T12:15:00+02:00,796,375,0,132,11
2020-04-08T12:15:00+02:00,717,366,0,129,11
2020-04-07T12:15:00+02:00,724,361,0,125,11
2020-04-06T12:15:00+02:00,738,347,0,132,11
2020-04-05T12:15:00+02:00,711,338,0,131,11
2020-04-04T12:15:00+02:00,672,329,0,129,11
2020-04-03T12:15:00+02:00,699,301,0,116,11
2020-04-02T12:15:00+02:00,650,282,0,91,11
2020-04-01T12:15:00+02:00,622,277,0,86,11
2020-03-31T12:15:00+02:00,602,282,0,81,11
2020-03-30T12:15:00+02:00,483,248,0,71,11
2020-03-29T12:15:00+02:00,471,280,0,65,11
2020-03-28T12:15:00+01:00,480,254,0,62,11
2020-03-27T12:15:00+01:00,445,286,0,56,11
2020-03-26T12:15:00+01:00,434,246,0,43,11
2020-03-25T12:15:00+01:00,420,237,0,38,11
2020-03-24T12:15:00+01:00,392,240,0,39,11
2020-03-23T12:15:00+01:00,290,216,0,25,11
2020-03-22T12:15:00+01:00,281,218,0,22,11
2020-03-21T12:15:00+01:00,275,203,0,20,11
2020-03-20T12:15:00+01:00,114,157,0,9,11
