date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-10-27T12:15:00+01:00,1772,400,1021,139,6
2020-10-26T12:15:00+01:00,1717,452,1005,137,6
2020-10-25T12:15:00+01:00,1709,446,1017,129,6
2020-10-24T12:15:00+02:00,1743,423,1016,114,6
2020-10-23T12:15:00+02:00,1751,426,1006,97,6
2020-10-22T12:15:00+02:00,1744,454,1018,90,6
2020-10-21T12:15:00+02:00,1737,496,993,88,6
2020-10-20T12:15:00+02:00,1750,526,985,83,6
2020-10-19T12:15:00+02:00,1671,585,988,81,6
2020-10-18T12:15:00+02:00,1664,596,979,70,6
2020-10-17T12:15:00+02:00,1699,571,976,59,6
2020-10-16T12:15:00+02:00,1710,581,986,54,6
2020-10-15T12:15:00+02:00,1732,543,989,49,6
2020-10-14T12:15:00+02:00,1724,550,989,47,6
2020-10-13T12:15:00+02:00,1711,563,988,52,6
2020-10-12T12:15:00+02:00,1692,575,986,46,6
2020-10-11T12:15:00+02:00,1703,552,979,47,6
2020-10-10T12:15:00+02:00,1718,530,978,45,6
2020-10-09T12:15:00+02:00,1716,547,1012,45,6
2020-10-08T12:15:00+02:00,1749,518,1017,44,6
2020-10-07T12:15:00+02:00,1745,529,1001,46,6
2020-10-06T12:15:00+02:00,1730,539,999,42,6
2020-10-05T12:15:00+02:00,1684,591,1002,39,6
2020-10-04T12:15:00+02:00,1704,570,1015,34,6
2020-10-03T12:15:00+02:00,1739,536,1015,32,6
2020-10-02T12:15:00+02:00,1761,541,1012,31,6
2020-10-01T12:15:00+02:00,1766,534,1009,31,6
2020-09-30T12:15:00+02:00,1777,531,1009,30,6
2020-09-29T12:15:00+02:00,1755,542,1000,30,6
2020-09-28T12:15:00+02:00,1672,631,1008,30,6
2020-09-27T12:15:00+02:00,1673,610,1009,29,6
2020-09-26T12:15:00+02:00,1723,564,1006,28,6
2020-09-25T12:15:00+02:00,1726,584,1008,27,6
2020-09-24T12:15:00+02:00,1719,593,1007,26,6
2020-09-23T12:15:00+02:00,1722,593,1009,28,6
2020-09-22T12:15:00+02:00,1719,590,1006,28,6
2020-09-21T12:15:00+02:00,1660,634,1012,27,6
2020-09-20T12:15:00+02:00,1651,627,1023,24,6
2020-09-19T12:15:00+02:00,1685,603,1024,21,6
2020-09-18T12:15:00+02:00,1707,587,1018,23,6
2020-09-17T12:15:00+02:00,1736,560,1016,20,6
2020-09-16T12:15:00+02:00,1724,576,996,20,6
2020-09-15T12:15:00+02:00,1710,600,998,25,6
2020-09-14T12:15:00+02:00,1694,614,998,26,6
2020-09-13T12:15:00+02:00,1686,620,1003,23,6
2020-09-12T12:15:00+02:00,1714,585,1006,23,6
2020-09-11T12:15:00+02:00,1743,563,1006,18,6
2020-09-10T12:15:00+02:00,1744,576,1002,19,6
2020-09-09T12:15:00+02:00,1732,584,998,17,6
2020-09-08T12:15:00+02:00,1702,599,996,19,6
2020-09-07T12:15:00+02:00,1672,623,1000,19,6
2020-09-06T12:15:00+02:00,1649,636,1010,19,6
2020-09-05T12:15:00+02:00,1697,584,1004,20,6
2020-09-04T12:15:00+02:00,1679,622,998,17,6
2020-09-03T12:15:00+02:00,1712,604,1005,15,6
2020-09-02T12:15:00+02:00,1722,609,997,16,6
2020-09-01T12:15:00+02:00,1721,597,994,15,6
2020-08-31T12:15:00+02:00,1671,630,994,15,6
2020-08-30T12:15:00+02:00,1677,635,1000,15,6
2020-08-29T12:15:00+02:00,1691,626,1000,15,6
2020-08-28T12:15:00+02:00,1700,617,996,15,6
2020-08-27T12:15:00+02:00,1723,591,994,13,6
2020-08-26T12:15:00+02:00,1739,585,992,11,6
2020-08-25T12:15:00+02:00,1678,631,996,12,6
2020-08-24T12:15:00+02:00,1636,676,1000,15,6
2020-08-23T12:15:00+02:00,1658,629,1004,15,6
2020-08-22T12:15:00+02:00,1705,593,990,15,6
2020-08-21T12:15:00+02:00,1774,539,992,14,6
2020-08-20T12:15:00+02:00,1768,544,993,14,6
2020-08-19T12:15:00+02:00,1727,583,1001,13,6
2020-08-18T12:15:00+02:00,1747,573,1010,15,6
2020-08-17T12:15:00+02:00,1742,573,1014,18,6
2020-08-16T12:15:00+02:00,1753,562,1024,19,6
2020-08-15T12:15:00+02:00,1774,561,1023,21,6
2020-08-14T12:15:00+02:00,1785,558,1019,17,6
2020-08-13T12:15:00+02:00,1765,563,1008,18,6
2020-08-12T12:15:00+02:00,1734,605,1007,19,6
2020-08-11T12:15:00+02:00,1751,572,1011,21,6
2020-08-10T12:15:00+02:00,1669,655,1046,21,6
2020-08-09T12:15:00+02:00,1673,659,1015,21,6
2020-08-08T12:15:00+02:00,1699,631,1013,21,6
2020-08-07T12:15:00+02:00,1726,628,1001,20,6
2020-08-06T12:15:00+02:00,1765,593,1004,18,6
2020-08-05T12:15:00+02:00,1767,604,1015,20,6
2020-08-04T12:15:00+02:00,1760,636,1284,22,6
2020-08-03T12:15:00+02:00,1646,769,0,19,6
2020-08-02T12:15:00+02:00,1623,788,0,19,6
2020-08-01T12:15:00+02:00,1649,766,0,20,6
2020-07-31T12:15:00+02:00,1691,726,0,25,6
2020-07-30T12:15:00+02:00,1727,718,0,22,6
2020-07-29T12:15:00+02:00,1747,692,0,19,6
2020-07-28T12:15:00+02:00,1739,694,0,21,6
2020-07-27T12:15:00+02:00,1685,733,0,21,6
2020-07-26T12:15:00+02:00,1674,740,0,18,6
2020-07-25T12:15:00+02:00,1735,680,0,18,6
2020-07-24T12:15:00+02:00,1725,719,0,14,6
2020-07-23T12:15:00+02:00,1722,729,0,17,6
2020-07-22T12:15:00+02:00,1738,697,0,18,6
2020-07-21T12:15:00+02:00,1699,734,0,16,6
2020-07-20T12:15:00+02:00,1703,700,0,18,6
2020-07-19T12:15:00+02:00,1715,673,0,18,6
2020-07-18T12:15:00+02:00,1707,686,0,20,6
2020-07-17T12:15:00+02:00,1727,673,0,21,6
2020-07-16T12:15:00+02:00,1742,663,0,24,6
2020-07-15T12:15:00+02:00,1746,676,0,18,6
2020-07-14T12:15:00+02:00,1721,683,0,22,6
2020-07-13T12:15:00+02:00,1666,735,0,18,6
2020-07-12T12:15:00+02:00,1686,729,0,17,6
2020-07-11T12:15:00+02:00,1733,690,0,17,6
2020-07-10T12:15:00+02:00,1756,667,0,21,6
2020-07-09T12:15:00+02:00,1761,687,0,20,6
2020-07-08T12:15:00+02:00,1752,677,0,22,6
2020-07-07T12:15:00+02:00,1734,685,0,22,6
2020-07-06T12:15:00+02:00,1696,733,0,23,6
2020-07-05T12:15:00+02:00,1688,733,0,23,6
2020-07-04T12:15:00+02:00,1716,716,0,21,6
2020-07-03T12:15:00+02:00,1763,660,0,20,6
2020-07-02T12:15:00+02:00,1739,701,0,23,6
2020-07-01T12:15:00+02:00,1702,732,0,25,6
2020-06-30T12:15:00+02:00,1692,743,0,25,6
2020-06-29T12:15:00+02:00,1675,752,0,26,6
2020-06-28T12:15:00+02:00,1646,753,0,26,6
2020-06-27T12:15:00+02:00,1719,697,0,27,6
2020-06-26T12:15:00+02:00,1746,678,0,28,6
2020-06-25T12:15:00+02:00,1739,716,0,29,6
2020-06-24T12:15:00+02:00,1733,734,0,28,6
2020-06-23T12:15:00+02:00,1739,745,0,26,6
2020-06-22T12:15:00+02:00,1680,791,0,26,6
2020-06-21T12:15:00+02:00,1677,787,0,26,6
2020-06-20T12:15:00+02:00,1696,757,0,27,6
2020-06-19T12:15:00+02:00,1700,748,0,28,6
2020-06-18T12:15:00+02:00,1713,744,0,32,6
2020-06-17T12:15:00+02:00,1717,719,0,31,6
2020-06-16T12:15:00+02:00,1691,747,0,31,6
2020-06-15T12:15:00+02:00,1642,781,0,32,6
2020-06-14T12:15:00+02:00,1636,798,0,31,6
2020-06-13T12:15:00+02:00,1659,776,0,34,6
2020-06-12T12:15:00+02:00,1696,744,0,36,6
2020-06-11T12:15:00+02:00,1769,705,0,37,6
2020-06-10T12:15:00+02:00,1791,695,0,39,6
2020-06-09T12:15:00+02:00,1768,708,0,41,6
2020-06-08T12:15:00+02:00,1714,749,0,47,6
2020-06-07T12:15:00+02:00,1715,745,0,48,6
2020-06-06T12:15:00+02:00,1732,721,0,45,6
2020-06-05T12:15:00+02:00,1765,705,0,44,6
2020-06-04T12:15:00+02:00,1740,719,0,44,6
2020-06-03T12:15:00+02:00,1726,729,0,50,6
2020-06-02T12:15:00+02:00,1656,780,0,61,6
2020-06-01T12:15:00+02:00,1626,803,0,61,6
2020-05-31T12:15:00+02:00,1630,804,0,65,6
2020-05-30T12:15:00+02:00,1721,728,0,65,6
2020-05-29T12:15:00+02:00,1712,747,0,61,6
2020-05-28T12:15:00+02:00,1743,733,0,69,6
2020-05-27T12:15:00+02:00,1703,760,0,71,6
2020-05-26T12:15:00+02:00,1711,760,0,77,6
2020-05-25T12:15:00+02:00,1652,819,0,84,6
2020-05-24T12:15:00+02:00,1603,813,0,88,6
2020-05-23T12:15:00+02:00,1644,773,0,89,6
2020-05-22T12:15:00+02:00,1693,756,0,93,6
2020-05-21T12:15:00+02:00,1714,722,0,93,6
2020-05-20T12:15:00+02:00,1694,743,0,93,6
2020-05-19T12:15:00+02:00,1694,783,0,103,6
2020-05-18T12:15:00+02:00,1648,810,0,105,6
2020-05-17T12:15:00+02:00,1626,831,0,101,6
2020-05-16T12:15:00+02:00,1681,794,0,102,6
2020-05-15T12:15:00+02:00,1711,760,0,105,6
2020-05-14T12:15:00+02:00,1663,776,0,110,6
2020-05-13T12:15:00+02:00,1686,778,0,113,6
2020-05-12T12:15:00+02:00,1704,771,0,118,6
2020-05-11T12:15:00+02:00,1640,792,0,130,6
2020-05-10T12:15:00+02:00,1656,775,0,135,6
2020-05-09T12:15:00+02:00,1680,757,0,133,6
2020-05-08T12:15:00+02:00,1679,780,0,137,6
2020-05-07T12:15:00+02:00,1682,836,0,154,6
2020-05-06T12:15:00+02:00,1655,885,0,170,6
2020-05-05T12:15:00+02:00,1631,901,0,174,6
2020-05-04T12:15:00+02:00,1616,916,0,179,6
2020-05-03T12:15:00+02:00,1610,922,0,184,6
2020-05-02T12:15:00+02:00,1602,924,0,182,6
2020-05-01T12:15:00+02:00,1650,857,0,188,6
2020-04-30T12:15:00+02:00,1647,874,0,192,6
2020-04-29T12:15:00+02:00,1637,921,0,207,6
2020-04-28T12:15:00+02:00,1672,871,0,209,6
2020-04-27T12:15:00+02:00,1660,885,0,212,6
2020-04-26T12:15:00+02:00,1667,886,0,222,6
2020-04-25T12:15:00+02:00,1670,899,0,219,6
2020-04-24T12:15:00+02:00,1667,906,0,217,6
2020-04-23T12:15:00+02:00,1657,898,0,259,6
2020-04-22T12:15:00+02:00,1636,915,0,231,6
2020-04-21T12:15:00+02:00,1503,907,0,234,6
2020-04-20T12:15:00+02:00,1347,947,0,232,6
2020-04-19T12:15:00+02:00,1352,931,0,241,6
2020-04-18T12:15:00+02:00,1377,906,0,236,6
2020-04-17T12:15:00+02:00,1374,896,0,234,6
2020-04-16T12:15:00+02:00,1362,773,0,237,6
2020-04-15T12:15:00+02:00,926,454,0,184,6
2020-04-14T12:15:00+02:00,803,398,0,171,6
2020-04-13T12:15:00+02:00,761,397,0,175,6
2020-04-12T12:15:00+02:00,744,406,0,167,6
2020-04-11T12:15:00+02:00,734,427,0,164,6
2020-04-10T12:15:00+02:00,731,419,0,155,6
2020-04-09T12:15:00+02:00,714,411,0,153,6
2020-04-08T12:15:00+02:00,699,374,0,145,6
2020-04-07T12:15:00+02:00,760,371,0,152,6
2020-04-06T12:15:00+02:00,807,500,0,143,6
2020-04-05T12:15:00+02:00,808,487,0,147,6
2020-04-04T12:15:00+02:00,821,477,0,144,6
2020-04-03T12:15:00+02:00,809,492,0,144,6
2020-04-02T12:15:00+02:00,774,465,0,133,6
2020-04-01T12:15:00+02:00,680,442,0,114,6
2020-03-31T12:15:00+02:00,651,406,0,100,6
2020-03-30T12:15:00+02:00,573,351,0,87,6
2020-03-29T12:15:00+02:00,514,361,0,77,6
2020-03-28T12:15:00+01:00,516,365,0,62,6
2020-03-27T12:15:00+01:00,358,388,0,45,6
2020-03-26T12:15:00+01:00,374,395,0,44,6
2020-03-25T12:15:00+01:00,360,394,0,46,6
2020-03-24T12:15:00+01:00,301,369,0,40,6
2020-03-23T12:15:00+01:00,171,267,0,25,6
2020-03-22T12:15:00+01:00,138,235,0,21,6
2020-03-21T12:15:00+01:00,114,230,0,15,6
2020-03-20T12:15:00+01:00,18,185,0,7,6
