date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-10-10T12:15:00+02:00,5300,1841,2527,175,5
2020-10-09T12:15:00+02:00,5305,1830,2504,168,5
2020-10-08T12:15:00+02:00,5267,1848,2495,157,5
2020-10-07T12:15:00+02:00,5304,1845,2480,141,5
2020-10-06T12:15:00+02:00,5202,1965,2500,131,5
2020-10-05T12:15:00+02:00,5062,2109,2569,128,5
2020-10-04T12:15:00+02:00,5121,2020,2592,115,5
2020-10-03T12:15:00+02:00,5201,1946,2591,109,5
2020-10-02T12:15:00+02:00,5224,1962,2546,98,5
2020-10-01T12:15:00+02:00,5214,1991,2547,94,5
2020-09-30T12:15:00+02:00,5230,1993,2554,94,5
2020-09-29T12:15:00+02:00,5225,1991,2552,91,5
2020-09-28T12:15:00+02:00,5076,2127,2568,92,5
2020-09-27T12:15:00+02:00,5030,2119,2587,88,5
2020-09-26T12:15:00+02:00,5126,2038,2590,83,5
2020-09-25T12:15:00+02:00,5239,1953,2581,84,5
2020-09-24T12:15:00+02:00,5174,2002,2570,87,5
2020-09-23T12:15:00+02:00,5189,1986,2589,89,5
2020-09-22T12:15:00+02:00,5161,2006,2551,85,5
2020-09-21T12:15:00+02:00,5062,2096,2544,86,5
2020-09-20T12:15:00+02:00,5056,2103,2566,83,5
2020-09-19T12:15:00+02:00,5141,2020,2567,80,5
2020-09-18T12:15:00+02:00,5238,1962,2557,72,5
2020-09-17T12:15:00+02:00,5278,1948,2551,70,5
2020-09-16T12:15:00+02:00,5209,1977,2547,65,5
2020-09-15T12:15:00+02:00,5131,1984,2517,67,5
2020-09-14T12:15:00+02:00,5005,2078,2486,71,5
2020-09-13T12:15:00+02:00,5044,2004,2485,80,5
2020-09-12T12:15:00+02:00,5081,1958,2499,81,5
2020-09-11T12:15:00+02:00,5187,1908,2499,82,5
2020-09-10T12:15:00+02:00,5153,1938,2497,88,5
2020-09-09T12:15:00+02:00,5132,1917,2491,83,5
2020-09-08T12:15:00+02:00,5141,1932,2499,78,5
2020-09-07T12:15:00+02:00,4967,2096,2509,77,5
2020-09-06T12:15:00+02:00,5046,1998,2555,70,5
2020-09-05T12:15:00+02:00,5132,1932,2550,70,5
2020-09-04T12:15:00+02:00,5126,1968,2546,74,5
2020-09-03T12:15:00+02:00,5126,1965,2576,84,5
2020-09-02T12:15:00+02:00,5191,1905,2581,82,5
2020-09-01T12:15:00+02:00,5130,1953,2589,81,5
2020-08-31T12:15:00+02:00,5030,2038,2614,78,5
2020-08-30T12:15:00+02:00,4961,2052,2571,78,5
2020-08-29T12:15:00+02:00,5060,1967,2561,75,5
2020-08-28T12:15:00+02:00,5078,1998,2605,80,5
2020-08-27T12:15:00+02:00,5072,2025,2611,80,5
2020-08-26T12:15:00+02:00,5150,1944,2604,83,5
2020-08-25T12:15:00+02:00,5112,1980,2615,81,5
2020-08-24T12:15:00+02:00,4976,2085,2622,86,5
2020-08-23T12:15:00+02:00,5048,2002,2611,91,5
2020-08-22T12:15:00+02:00,5144,1928,2612,85,5
2020-08-21T12:15:00+02:00,5146,1948,2613,83,5
2020-08-20T12:15:00+02:00,5157,1954,2617,79,5
2020-08-19T12:15:00+02:00,5180,1937,2588,86,5
2020-08-18T12:15:00+02:00,5165,1931,2596,86,5
2020-08-17T12:15:00+02:00,5031,2048,2578,83,5
2020-08-16T12:15:00+02:00,4993,1999,2600,75,5
2020-08-15T12:15:00+02:00,5115,1883,2621,73,5
2020-08-14T12:15:00+02:00,5183,1856,2575,79,5
2020-08-13T12:15:00+02:00,5164,1822,2558,82,5
2020-08-12T12:15:00+02:00,5161,1875,2508,74,5
2020-08-11T12:15:00+02:00,5119,1885,2517,76,5
2020-08-10T12:15:00+02:00,5016,1960,2473,71,5
2020-08-09T12:15:00+02:00,5057,1984,2503,69,5
2020-08-08T12:15:00+02:00,5147,1905,2519,71,5
2020-08-07T12:15:00+02:00,5133,1953,2539,70,5
2020-08-06T12:15:00+02:00,5062,2011,2535,72,5
2020-08-05T12:15:00+02:00,5074,1998,2507,72,5
2020-08-04T12:15:00+02:00,5151,1974,2398,77,5
2020-08-03T12:15:00+02:00,4928,2316,0,74,5
2020-08-02T12:15:00+02:00,4996,2232,0,83,5
2020-08-01T12:15:00+02:00,5014,2188,0,76,5
2020-07-31T12:15:00+02:00,5008,2275,0,69,5
2020-07-30T12:15:00+02:00,5001,2262,0,70,5
2020-07-29T12:15:00+02:00,5003,2278,0,69,5
2020-07-28T12:15:00+02:00,5021,2255,0,63,5
2020-07-27T12:15:00+02:00,4914,2260,0,64,5
2020-07-26T12:15:00+02:00,4889,2259,0,67,5
2020-07-25T12:15:00+02:00,4891,2217,0,59,5
2020-07-24T12:15:00+02:00,4910,2177,0,59,5
2020-07-23T12:15:00+02:00,4889,2258,0,56,5
2020-07-22T12:15:00+02:00,4923,2187,0,64,5
2020-07-21T12:15:00+02:00,4897,2191,0,66,5
2020-07-20T12:15:00+02:00,4797,2304,0,60,5
2020-07-19T12:15:00+02:00,4745,2307,0,65,5
2020-07-18T12:15:00+02:00,4836,2235,0,64,5
2020-07-17T12:15:00+02:00,4940,2142,0,63,5
2020-07-16T12:15:00+02:00,4948,2136,0,59,5
2020-07-15T12:15:00+02:00,4885,2154,0,59,5
2020-07-14T12:15:00+02:00,4819,2244,0,65,5
2020-07-13T12:15:00+02:00,4724,2304,0,68,5
2020-07-12T12:15:00+02:00,4745,2245,0,69,5
2020-07-11T12:15:00+02:00,4847,2181,0,68,5
2020-07-10T12:15:00+02:00,4863,2155,0,70,5
2020-07-09T12:15:00+02:00,4855,2176,0,70,5
2020-07-08T12:15:00+02:00,4820,2228,0,78,5
2020-07-07T12:15:00+02:00,4803,2283,0,71,5
2020-07-06T12:15:00+02:00,4729,2310,0,72,5
2020-07-05T12:15:00+02:00,4690,2334,0,75,5
2020-07-04T12:15:00+02:00,4795,2201,0,77,5
2020-07-03T12:15:00+02:00,4904,2170,0,79,5
2020-07-02T12:15:00+02:00,4977,2126,0,79,5
2020-07-01T12:15:00+02:00,4999,2123,0,70,5
2020-06-30T12:15:00+02:00,4936,2149,0,77,5
2020-06-29T12:15:00+02:00,4834,2236,0,78,5
2020-06-28T12:15:00+02:00,4772,2270,0,81,5
2020-06-27T12:15:00+02:00,4888,2179,0,82,5
2020-06-26T12:15:00+02:00,4885,2112,0,83,5
2020-06-25T12:15:00+02:00,4859,2139,0,82,5
2020-06-24T12:15:00+02:00,4899,2091,0,80,5
2020-06-23T12:15:00+02:00,4783,2130,0,79,5
2020-06-22T12:15:00+02:00,4711,2194,0,78,5
2020-06-21T12:15:00+02:00,4690,2163,0,68,5
2020-06-20T12:15:00+02:00,4785,2040,0,69,5
2020-06-19T12:15:00+02:00,4850,2010,0,72,5
2020-06-18T12:15:00+02:00,4792,2059,0,76,5
2020-06-17T12:15:00+02:00,4753,2081,0,78,5
2020-06-16T12:15:00+02:00,4752,2101,0,74,5
2020-06-15T12:15:00+02:00,4621,2212,0,80,5
2020-06-14T12:15:00+02:00,4596,2228,0,82,5
2020-06-13T12:15:00+02:00,4681,2160,0,80,5
2020-06-12T12:15:00+02:00,4602,2254,0,80,5
2020-06-11T12:15:00+02:00,4794,2056,0,82,5
2020-06-10T12:15:00+02:00,4827,2062,0,80,5
2020-06-09T12:15:00+02:00,4810,2058,0,86,5
2020-06-08T12:15:00+02:00,4657,2205,0,95,5
2020-06-07T12:15:00+02:00,4716,2148,0,101,5
2020-06-06T12:15:00+02:00,4800,2080,0,104,5
2020-06-05T12:15:00+02:00,4788,2055,0,103,5
2020-06-04T12:15:00+02:00,4759,2092,0,111,5
2020-06-03T12:15:00+02:00,4729,2142,0,115,5
2020-06-02T12:15:00+02:00,4618,2188,0,119,5
2020-06-01T12:15:00+02:00,4588,2244,0,129,5
2020-05-31T12:15:00+02:00,4624,2218,0,136,5
2020-05-30T12:15:00+02:00,4773,2127,0,143,5
2020-05-29T12:15:00+02:00,4716,2173,0,135,5
2020-05-28T12:15:00+02:00,4799,2106,0,133,5
2020-05-27T12:15:00+02:00,4730,2182,0,134,5
2020-05-26T12:15:00+02:00,4632,2266,0,142,5
2020-05-25T12:15:00+02:00,4532,2350,0,157,5
2020-05-24T12:15:00+02:00,4546,2326,0,160,5
2020-05-23T12:15:00+02:00,4647,2221,0,163,5
2020-05-22T12:15:00+02:00,4597,2290,0,173,5
2020-05-21T12:15:00+02:00,4705,2190,0,181,5
2020-05-20T12:15:00+02:00,4670,2215,0,186,5
2020-05-19T12:15:00+02:00,4591,2231,0,206,5
2020-05-18T12:15:00+02:00,4473,2450,0,207,5
2020-05-17T12:15:00+02:00,4461,2435,0,213,5
2020-05-16T12:15:00+02:00,4559,2336,0,214,5
2020-05-15T12:15:00+02:00,4639,2316,0,236,5
2020-05-14T12:15:00+02:00,4608,2342,0,267,5
2020-05-13T12:15:00+02:00,4653,2272,0,276,5
2020-05-12T12:15:00+02:00,4838,2365,0,294,5
2020-05-11T12:15:00+02:00,4491,2391,0,321,5
2020-05-10T12:15:00+02:00,4449,2418,0,319,5
2020-05-09T12:15:00+02:00,4511,2371,0,320,5
2020-05-08T12:15:00+02:00,4596,2338,0,339,5
2020-05-07T12:15:00+02:00,4580,2354,0,348,5
2020-05-06T12:15:00+02:00,4599,2391,0,349,5
2020-05-05T12:15:00+02:00,4533,2388,0,345,5
2020-05-04T12:15:00+02:00,4392,2539,0,376,5
2020-05-03T12:15:00+02:00,4433,2530,0,383,5
2020-05-02T12:15:00+02:00,4389,2612,0,398,5
2020-05-01T12:15:00+02:00,4434,2535,0,406,5
2020-04-30T12:15:00+02:00,4479,2514,0,432,5
2020-04-29T12:15:00+02:00,4433,2543,0,451,5
2020-04-28T12:15:00+02:00,4433,2569,0,477,5
2020-04-27T12:15:00+02:00,4381,2621,0,485,5
2020-04-26T12:15:00+02:00,4294,2695,0,505,5
2020-04-25T12:15:00+02:00,4395,2590,0,507,5
2020-04-24T12:15:00+02:00,4386,2643,0,531,5
2020-04-23T12:15:00+02:00,4326,2643,0,541,5
2020-04-22T12:15:00+02:00,4276,2672,0,561,5
2020-04-21T12:15:00+02:00,4198,2711,0,595,5
2020-04-20T12:15:00+02:00,4066,2700,0,595,5
2020-04-19T12:15:00+02:00,4023,2738,0,601,5
2020-04-18T12:15:00+02:00,4145,2627,0,641,5
2020-04-17T12:15:00+02:00,4075,2650,0,624,5
2020-04-16T12:15:00+02:00,3826,2561,0,621,5
2020-04-15T12:15:00+02:00,3775,2551,0,617,5
2020-04-14T12:15:00+02:00,3598,2448,0,621,5
2020-04-13T12:15:00+02:00,3449,2383,0,609,5
2020-04-12T12:15:00+02:00,3392,2405,0,599,5
2020-04-11T12:15:00+02:00,3347,2388,0,611,5
2020-04-10T12:15:00+02:00,3490,2425,0,657,5
2020-04-09T12:15:00+02:00,3641,2313,0,619,5
2020-04-08T12:15:00+02:00,3516,2294,0,603,5
2020-04-07T12:15:00+02:00,3381,2328,0,624,5
2020-04-06T12:15:00+02:00,3355,2314,0,561,5
2020-04-05T12:15:00+02:00,3243,2249,0,546,5
2020-04-04T12:15:00+02:00,3133,2219,0,526,5
2020-04-03T12:15:00+02:00,2983,2053,0,519,5
2020-04-02T12:15:00+02:00,2543,1937,0,445,5
2020-04-01T12:15:00+02:00,2213,1479,0,352,5
2020-03-31T12:15:00+02:00,1979,1300,0,300,5
2020-03-30T12:15:00+02:00,1745,1301,0,251,5
2020-03-29T12:15:00+02:00,1706,1306,0,220,5
2020-03-28T12:15:00+01:00,1699,1278,0,214,5
2020-03-27T12:15:00+01:00,1597,1241,0,198,5
2020-03-26T12:15:00+01:00,1577,1113,0,186,5
2020-03-25T12:15:00+01:00,1352,1092,0,191,5
2020-03-24T12:15:00+01:00,1130,979,0,118,5
2020-03-23T12:15:00+01:00,917,812,0,97,5
2020-03-22T12:15:00+01:00,804,738,0,84,5
2020-03-21T12:15:00+01:00,729,715,0,76,5
2020-03-20T12:15:00+01:00,98,473,0,35,5
