date,Belegte Betten,Freie Betten,Notfallreserve
2020-07-14T12:15:00+02:00,1728,1004,0
2020-07-13T12:15:00+02:00,1653,1073,0
2020-07-12T12:15:00+02:00,1643,1080,0
2020-07-11T12:15:00+02:00,1650,1085,0
2020-07-10T12:15:00+02:00,1716,1017,0
2020-07-09T12:15:00+02:00,1703,1029,0
2020-07-08T12:15:00+02:00,1729,993,0
2020-07-07T12:15:00+02:00,1681,1042,0
2020-07-06T12:15:00+02:00,1610,1117,0
2020-07-05T12:15:00+02:00,1631,1093,0
2020-07-04T12:15:00+02:00,1650,1076,0
2020-07-03T12:15:00+02:00,1724,999,0
2020-07-02T12:15:00+02:00,1740,984,0
2020-07-01T12:15:00+02:00,1689,1034,0
2020-06-30T12:15:00+02:00,1664,1042,0
2020-06-29T12:15:00+02:00,1625,1088,0
2020-06-28T12:15:00+02:00,1615,1107,0
2020-06-27T12:15:00+02:00,1663,1056,0
2020-06-26T12:15:00+02:00,1688,1040,0
2020-06-25T12:15:00+02:00,1683,1052,0
2020-06-24T12:15:00+02:00,1670,1066,0
2020-06-23T12:15:00+02:00,1670,1063,0
2020-06-22T12:15:00+02:00,1616,1110,0
2020-06-21T12:15:00+02:00,1629,1079,0
2020-06-20T12:15:00+02:00,1681,1042,0
2020-06-19T12:15:00+02:00,1705,1038,0
2020-06-18T12:15:00+02:00,1675,1065,0
2020-06-17T12:15:00+02:00,1673,1058,0
2020-06-16T12:15:00+02:00,1653,1062,0
2020-06-15T12:15:00+02:00,1585,1199,0
2020-06-14T12:15:00+02:00,1584,1140,0
2020-06-13T12:15:00+02:00,1635,1102,0
2020-06-12T12:15:00+02:00,1695,1040,0
2020-06-11T12:15:00+02:00,1701,1037,0
2020-06-10T12:15:00+02:00,1691,1057,0
2020-06-09T12:15:00+02:00,1627,1115,0
2020-06-08T12:15:00+02:00,1581,1159,0
2020-06-07T12:15:00+02:00,1611,1127,0
2020-06-06T12:15:00+02:00,1655,1086,0
2020-06-05T12:15:00+02:00,1648,1094,0
2020-06-04T12:15:00+02:00,1684,1068,0
2020-06-03T12:15:00+02:00,1645,1105,0
2020-06-02T12:15:00+02:00,1590,1142,0
2020-06-01T12:15:00+02:00,1568,1160,0
2020-05-31T12:15:00+02:00,1584,1153,0
2020-05-30T12:15:00+02:00,1626,1120,0
2020-05-29T12:15:00+02:00,1637,1123,0
2020-05-28T12:15:00+02:00,1608,1108,0
2020-05-27T12:15:00+02:00,1637,1077,0
2020-05-26T12:15:00+02:00,1605,1091,0
2020-05-25T12:15:00+02:00,1523,1184,0
2020-05-24T12:15:00+02:00,1511,1205,0
2020-05-23T12:15:00+02:00,1573,1158,0
2020-05-22T12:15:00+02:00,1561,1147,0
2020-05-21T12:15:00+02:00,1603,1120,0
2020-05-20T12:15:00+02:00,1591,1146,0
2020-05-19T12:15:00+02:00,1584,1117,0
2020-05-18T12:15:00+02:00,1523,1229,0
2020-05-17T12:15:00+02:00,1592,1221,0
2020-05-16T12:15:00+02:00,1628,1175,0
2020-05-15T12:15:00+02:00,1612,1220,0
2020-05-14T12:15:00+02:00,1598,1231,0
2020-05-13T12:15:00+02:00,1576,1216,0
2020-05-12T12:15:00+02:00,1581,1213,0
2020-05-11T12:15:00+02:00,1497,1256,0
2020-05-10T12:15:00+02:00,1470,1295,0
2020-05-09T12:15:00+02:00,1466,1296,0
2020-05-08T12:15:00+02:00,1571,1215,0
2020-05-07T12:15:00+02:00,1595,1217,0
2020-05-06T12:15:00+02:00,1567,1150,0
2020-05-05T12:15:00+02:00,1578,1177,0
2020-05-04T12:15:00+02:00,1492,1239,0
2020-05-03T12:15:00+02:00,1484,1279,0
2020-05-02T12:15:00+02:00,1491,1248,0
2020-05-01T12:15:00+02:00,1573,1186,0
2020-04-30T12:15:00+02:00,1602,1156,0
2020-04-29T12:15:00+02:00,1600,1149,0
2020-04-28T12:15:00+02:00,1542,1166,0
2020-04-27T12:15:00+02:00,1481,1206,0
2020-04-26T12:15:00+02:00,1438,1282,0
2020-04-25T12:15:00+02:00,1469,1288,0
2020-04-24T12:15:00+02:00,1557,1200,0
2020-04-23T12:15:00+02:00,1531,1156,0
2020-04-22T12:15:00+02:00,1606,1089,0
2020-04-21T12:15:00+02:00,1495,1084,0
2020-04-20T12:15:00+02:00,1390,1062,0
2020-04-19T12:15:00+02:00,1322,1067,0
2020-04-18T12:15:00+02:00,1345,1042,0
2020-04-17T12:15:00+02:00,1295,1051,0
2020-04-16T12:15:00+02:00,1060,974,0
2020-04-15T12:15:00+02:00,781,851,0
2020-04-14T12:15:00+02:00,605,660,0
2020-04-13T12:15:00+02:00,572,676,0
2020-04-12T12:15:00+02:00,554,664,0
2020-04-11T12:15:00+02:00,526,649,0
2020-04-10T12:15:00+02:00,570,627,0
2020-04-09T12:15:00+02:00,555,630,0
2020-04-08T12:15:00+02:00,533,640,0
2020-04-07T12:15:00+02:00,495,615,0
2020-04-06T12:15:00+02:00,538,595,0
2020-04-05T12:15:00+02:00,506,567,0
2020-04-04T12:15:00+02:00,515,600,0
2020-04-03T12:15:00+02:00,535,588,0
2020-04-02T12:15:00+02:00,448,527,0
2020-04-01T12:15:00+02:00,432,531,0
2020-03-31T12:15:00+02:00,434,498,0
2020-03-30T12:15:00+02:00,380,442,0
2020-03-29T12:15:00+02:00,347,465,0
2020-03-28T12:15:00+01:00,341,421,0
2020-03-27T12:15:00+01:00,338,397,0
2020-03-26T12:15:00+01:00,282,388,0
2020-03-25T12:15:00+01:00,279,378,0
2020-03-24T12:15:00+01:00,228,315,0
2020-03-23T12:15:00+01:00,162,297,0
2020-03-22T12:15:00+01:00,159,273,0
2020-03-21T12:15:00+01:00,125,255,0
2020-03-20T12:15:00+01:00,43,236,0
