date,Belegte Betten,Freie Betten,Notfallreserve
2020-04-04T12:15:00+02:00,44,86,0
2020-04-03T12:15:00+02:00,58,108,0
2020-04-02T12:15:00+02:00,52,105,0
2020-04-01T12:15:00+02:00,51,104,0
2020-03-31T12:15:00+02:00,37,67,0
2020-03-30T12:15:00+02:00,31,73,0
2020-03-29T12:15:00+02:00,34,59,0
2020-03-28T12:15:00+01:00,34,69,0
2020-03-27T12:15:00+01:00,15,43,0
2020-03-26T12:15:00+01:00,26,25,0
2020-03-25T12:15:00+01:00,19,25,0
2020-03-24T12:15:00+01:00,20,25,0
2020-03-23T12:15:00+01:00,14,19,0
2020-03-22T12:15:00+01:00,3,13,0
2020-03-21T12:15:00+01:00,3,13,0
2020-03-20T12:15:00+01:00,0,18,0
