date,Belegte Betten,Freie Betten,Notfallreserve
2020-06-18T12:15:00+02:00,4792,2059,0
2020-06-17T12:15:00+02:00,4753,2081,0
2020-06-16T12:15:00+02:00,4752,2101,0
2020-06-15T12:15:00+02:00,4621,2212,0
2020-06-14T12:15:00+02:00,4596,2228,0
2020-06-13T12:15:00+02:00,4681,2160,0
2020-06-12T12:15:00+02:00,4602,2254,0
2020-06-11T12:15:00+02:00,4794,2056,0
2020-06-10T12:15:00+02:00,4827,2062,0
2020-06-09T12:15:00+02:00,4810,2058,0
2020-06-08T12:15:00+02:00,4657,2205,0
2020-06-07T12:15:00+02:00,4716,2148,0
2020-06-06T12:15:00+02:00,4800,2080,0
2020-06-05T12:15:00+02:00,4788,2055,0
2020-06-04T12:15:00+02:00,4759,2092,0
2020-06-03T12:15:00+02:00,4729,2142,0
2020-06-02T12:15:00+02:00,4618,2188,0
2020-06-01T12:15:00+02:00,4588,2244,0
2020-05-31T12:15:00+02:00,4624,2218,0
2020-05-30T12:15:00+02:00,4773,2127,0
2020-05-29T12:15:00+02:00,4716,2173,0
2020-05-28T12:15:00+02:00,4799,2106,0
2020-05-27T12:15:00+02:00,4730,2182,0
2020-05-26T12:15:00+02:00,4632,2266,0
2020-05-25T12:15:00+02:00,4532,2350,0
2020-05-24T12:15:00+02:00,4546,2326,0
2020-05-23T12:15:00+02:00,4647,2221,0
2020-05-22T12:15:00+02:00,4597,2290,0
2020-05-21T12:15:00+02:00,4705,2190,0
2020-05-20T12:15:00+02:00,4670,2215,0
2020-05-19T12:15:00+02:00,4591,2231,0
2020-05-18T12:15:00+02:00,4473,2450,0
2020-05-17T12:15:00+02:00,4461,2435,0
2020-05-16T12:15:00+02:00,4559,2336,0
2020-05-15T12:15:00+02:00,4639,2316,0
2020-05-14T12:15:00+02:00,4608,2342,0
2020-05-13T12:15:00+02:00,4653,2272,0
2020-05-12T12:15:00+02:00,4838,2365,0
2020-05-11T12:15:00+02:00,4491,2391,0
2020-05-10T12:15:00+02:00,4449,2418,0
2020-05-09T12:15:00+02:00,4511,2371,0
2020-05-08T12:15:00+02:00,4596,2338,0
2020-05-07T12:15:00+02:00,4580,2354,0
2020-05-06T12:15:00+02:00,4599,2391,0
2020-05-05T12:15:00+02:00,4533,2388,0
2020-05-04T12:15:00+02:00,4392,2539,0
2020-05-03T12:15:00+02:00,4433,2530,0
2020-05-02T12:15:00+02:00,4389,2612,0
2020-05-01T12:15:00+02:00,4434,2535,0
2020-04-30T12:15:00+02:00,4479,2514,0
2020-04-29T12:15:00+02:00,4433,2543,0
2020-04-28T12:15:00+02:00,4433,2569,0
2020-04-27T12:15:00+02:00,4381,2621,0
2020-04-26T12:15:00+02:00,4294,2695,0
2020-04-25T12:15:00+02:00,4395,2590,0
2020-04-24T12:15:00+02:00,4386,2643,0
2020-04-23T12:15:00+02:00,4326,2643,0
2020-04-22T12:15:00+02:00,4276,2672,0
2020-04-21T12:15:00+02:00,4198,2711,0
2020-04-20T12:15:00+02:00,4066,2700,0
2020-04-19T12:15:00+02:00,4023,2738,0
2020-04-18T12:15:00+02:00,4145,2627,0
2020-04-17T12:15:00+02:00,4075,2650,0
2020-04-16T12:15:00+02:00,3826,2561,0
2020-04-15T12:15:00+02:00,3775,2551,0
2020-04-14T12:15:00+02:00,3598,2448,0
2020-04-13T12:15:00+02:00,3449,2383,0
2020-04-12T12:15:00+02:00,3392,2405,0
2020-04-11T12:15:00+02:00,3347,2388,0
2020-04-10T12:15:00+02:00,3490,2425,0
2020-04-09T12:15:00+02:00,3641,2313,0
2020-04-08T12:15:00+02:00,3516,2294,0
2020-04-07T12:15:00+02:00,3381,2328,0
2020-04-06T12:15:00+02:00,3355,2314,0
2020-04-05T12:15:00+02:00,3243,2249,0
2020-04-04T12:15:00+02:00,3133,2219,0
2020-04-03T12:15:00+02:00,2983,2053,0
2020-04-02T12:15:00+02:00,2543,1937,0
2020-04-01T12:15:00+02:00,2213,1479,0
2020-03-31T12:15:00+02:00,1979,1300,0
2020-03-30T12:15:00+02:00,1745,1301,0
2020-03-29T12:15:00+02:00,1706,1306,0
2020-03-28T12:15:00+01:00,1699,1278,0
2020-03-27T12:15:00+01:00,1597,1241,0
2020-03-26T12:15:00+01:00,1577,1113,0
2020-03-25T12:15:00+01:00,1352,1092,0
2020-03-24T12:15:00+01:00,1130,979,0
2020-03-23T12:15:00+01:00,917,812,0
2020-03-22T12:15:00+01:00,804,738,0
2020-03-21T12:15:00+01:00,729,715,0
2020-03-20T12:15:00+01:00,98,473,0
