date,Belegte Betten,Freie Betten,Notfallreserve
2020-09-24T12:15:00+02:00,1719,593,1007
2020-09-23T12:15:00+02:00,1722,593,1009
2020-09-22T12:15:00+02:00,1719,590,1006
2020-09-21T12:15:00+02:00,1660,634,1012
2020-09-20T12:15:00+02:00,1651,627,1023
2020-09-19T12:15:00+02:00,1685,603,1024
2020-09-18T12:15:00+02:00,1707,587,1018
2020-09-17T12:15:00+02:00,1736,560,1016
2020-09-16T12:15:00+02:00,1724,576,996
2020-09-15T12:15:00+02:00,1710,600,998
2020-09-14T12:15:00+02:00,1694,614,998
2020-09-13T12:15:00+02:00,1686,620,1003
2020-09-12T12:15:00+02:00,1714,585,1006
2020-09-11T12:15:00+02:00,1743,563,1006
2020-09-10T12:15:00+02:00,1744,576,1002
2020-09-09T12:15:00+02:00,1732,584,998
2020-09-08T12:15:00+02:00,1702,599,996
2020-09-07T12:15:00+02:00,1672,623,1000
2020-09-06T12:15:00+02:00,1649,636,1010
2020-09-05T12:15:00+02:00,1697,584,1004
2020-09-04T12:15:00+02:00,1679,622,998
2020-09-03T12:15:00+02:00,1712,604,1005
2020-09-02T12:15:00+02:00,1722,609,997
2020-09-01T12:15:00+02:00,1721,597,994
2020-08-31T12:15:00+02:00,1671,630,994
2020-08-30T12:15:00+02:00,1677,635,1000
2020-08-29T12:15:00+02:00,1691,626,1000
2020-08-28T12:15:00+02:00,1700,617,996
2020-08-27T12:15:00+02:00,1723,591,994
2020-08-26T12:15:00+02:00,1739,585,992
2020-08-25T12:15:00+02:00,1678,631,996
2020-08-24T12:15:00+02:00,1636,676,1000
2020-08-23T12:15:00+02:00,1658,629,1004
2020-08-22T12:15:00+02:00,1705,593,990
2020-08-21T12:15:00+02:00,1774,539,992
2020-08-20T12:15:00+02:00,1768,544,993
2020-08-19T12:15:00+02:00,1727,583,1001
2020-08-18T12:15:00+02:00,1747,573,1010
2020-08-17T12:15:00+02:00,1742,573,1014
2020-08-16T12:15:00+02:00,1753,562,1024
2020-08-15T12:15:00+02:00,1774,561,1023
2020-08-14T12:15:00+02:00,1785,558,1019
2020-08-13T12:15:00+02:00,1765,563,1008
2020-08-12T12:15:00+02:00,1734,605,1007
2020-08-11T12:15:00+02:00,1751,572,1011
2020-08-10T12:15:00+02:00,1669,655,1046
2020-08-09T12:15:00+02:00,1673,659,1015
2020-08-08T12:15:00+02:00,1699,631,1013
2020-08-07T12:15:00+02:00,1726,628,1001
2020-08-06T12:15:00+02:00,1765,593,1004
2020-08-05T12:15:00+02:00,1767,604,1015
2020-08-04T12:15:00+02:00,1760,636,1284
2020-08-03T12:15:00+02:00,1646,769,0
2020-08-02T12:15:00+02:00,1623,788,0
2020-08-01T12:15:00+02:00,1649,766,0
2020-07-31T12:15:00+02:00,1691,726,0
2020-07-30T12:15:00+02:00,1727,718,0
2020-07-29T12:15:00+02:00,1747,692,0
2020-07-28T12:15:00+02:00,1739,694,0
2020-07-27T12:15:00+02:00,1685,733,0
2020-07-26T12:15:00+02:00,1674,740,0
2020-07-25T12:15:00+02:00,1735,680,0
2020-07-24T12:15:00+02:00,1725,719,0
2020-07-23T12:15:00+02:00,1722,729,0
2020-07-22T12:15:00+02:00,1738,697,0
2020-07-21T12:15:00+02:00,1699,734,0
2020-07-20T12:15:00+02:00,1703,700,0
2020-07-19T12:15:00+02:00,1715,673,0
2020-07-18T12:15:00+02:00,1707,686,0
2020-07-17T12:15:00+02:00,1727,673,0
2020-07-16T12:15:00+02:00,1742,663,0
2020-07-15T12:15:00+02:00,1746,676,0
2020-07-14T12:15:00+02:00,1721,683,0
2020-07-13T12:15:00+02:00,1666,735,0
2020-07-12T12:15:00+02:00,1686,729,0
2020-07-11T12:15:00+02:00,1733,690,0
2020-07-10T12:15:00+02:00,1756,667,0
2020-07-09T12:15:00+02:00,1761,687,0
2020-07-08T12:15:00+02:00,1752,677,0
2020-07-07T12:15:00+02:00,1734,685,0
2020-07-06T12:15:00+02:00,1696,733,0
2020-07-05T12:15:00+02:00,1688,733,0
2020-07-04T12:15:00+02:00,1716,716,0
2020-07-03T12:15:00+02:00,1763,660,0
2020-07-02T12:15:00+02:00,1739,701,0
2020-07-01T12:15:00+02:00,1702,732,0
2020-06-30T12:15:00+02:00,1692,743,0
2020-06-29T12:15:00+02:00,1675,752,0
2020-06-28T12:15:00+02:00,1646,753,0
2020-06-27T12:15:00+02:00,1719,697,0
2020-06-26T12:15:00+02:00,1746,678,0
2020-06-25T12:15:00+02:00,1739,716,0
2020-06-24T12:15:00+02:00,1733,734,0
2020-06-23T12:15:00+02:00,1739,745,0
2020-06-22T12:15:00+02:00,1680,791,0
2020-06-21T12:15:00+02:00,1677,787,0
2020-06-20T12:15:00+02:00,1696,757,0
2020-06-19T12:15:00+02:00,1700,748,0
2020-06-18T12:15:00+02:00,1713,744,0
2020-06-17T12:15:00+02:00,1717,719,0
2020-06-16T12:15:00+02:00,1691,747,0
2020-06-15T12:15:00+02:00,1642,781,0
2020-06-14T12:15:00+02:00,1636,798,0
2020-06-13T12:15:00+02:00,1659,776,0
2020-06-12T12:15:00+02:00,1696,744,0
2020-06-11T12:15:00+02:00,1769,705,0
2020-06-10T12:15:00+02:00,1791,695,0
2020-06-09T12:15:00+02:00,1768,708,0
2020-06-08T12:15:00+02:00,1714,749,0
2020-06-07T12:15:00+02:00,1715,745,0
2020-06-06T12:15:00+02:00,1732,721,0
2020-06-05T12:15:00+02:00,1765,705,0
2020-06-04T12:15:00+02:00,1740,719,0
2020-06-03T12:15:00+02:00,1726,729,0
2020-06-02T12:15:00+02:00,1656,780,0
2020-06-01T12:15:00+02:00,1626,803,0
2020-05-31T12:15:00+02:00,1630,804,0
2020-05-30T12:15:00+02:00,1721,728,0
2020-05-29T12:15:00+02:00,1712,747,0
2020-05-28T12:15:00+02:00,1743,733,0
2020-05-27T12:15:00+02:00,1703,760,0
2020-05-26T12:15:00+02:00,1711,760,0
2020-05-25T12:15:00+02:00,1652,819,0
2020-05-24T12:15:00+02:00,1603,813,0
2020-05-23T12:15:00+02:00,1644,773,0
2020-05-22T12:15:00+02:00,1693,756,0
2020-05-21T12:15:00+02:00,1714,722,0
2020-05-20T12:15:00+02:00,1694,743,0
2020-05-19T12:15:00+02:00,1694,783,0
2020-05-18T12:15:00+02:00,1648,810,0
2020-05-17T12:15:00+02:00,1626,831,0
2020-05-16T12:15:00+02:00,1681,794,0
2020-05-15T12:15:00+02:00,1711,760,0
2020-05-14T12:15:00+02:00,1663,776,0
2020-05-13T12:15:00+02:00,1686,778,0
2020-05-12T12:15:00+02:00,1704,771,0
2020-05-11T12:15:00+02:00,1640,792,0
2020-05-10T12:15:00+02:00,1656,775,0
2020-05-09T12:15:00+02:00,1680,757,0
2020-05-08T12:15:00+02:00,1679,780,0
2020-05-07T12:15:00+02:00,1682,836,0
2020-05-06T12:15:00+02:00,1655,885,0
2020-05-05T12:15:00+02:00,1631,901,0
2020-05-04T12:15:00+02:00,1616,916,0
2020-05-03T12:15:00+02:00,1610,922,0
2020-05-02T12:15:00+02:00,1602,924,0
2020-05-01T12:15:00+02:00,1650,857,0
2020-04-30T12:15:00+02:00,1647,874,0
2020-04-29T12:15:00+02:00,1637,921,0
2020-04-28T12:15:00+02:00,1672,871,0
2020-04-27T12:15:00+02:00,1660,885,0
2020-04-26T12:15:00+02:00,1667,886,0
2020-04-25T12:15:00+02:00,1670,899,0
2020-04-24T12:15:00+02:00,1667,906,0
2020-04-23T12:15:00+02:00,1657,898,0
2020-04-22T12:15:00+02:00,1636,915,0
2020-04-21T12:15:00+02:00,1503,907,0
2020-04-20T12:15:00+02:00,1347,947,0
2020-04-19T12:15:00+02:00,1352,931,0
2020-04-18T12:15:00+02:00,1377,906,0
2020-04-17T12:15:00+02:00,1374,896,0
2020-04-16T12:15:00+02:00,1362,773,0
2020-04-15T12:15:00+02:00,926,454,0
2020-04-14T12:15:00+02:00,803,398,0
2020-04-13T12:15:00+02:00,761,397,0
2020-04-12T12:15:00+02:00,744,406,0
2020-04-11T12:15:00+02:00,734,427,0
2020-04-10T12:15:00+02:00,731,419,0
2020-04-09T12:15:00+02:00,714,411,0
2020-04-08T12:15:00+02:00,699,374,0
2020-04-07T12:15:00+02:00,760,371,0
2020-04-06T12:15:00+02:00,807,500,0
2020-04-05T12:15:00+02:00,808,487,0
2020-04-04T12:15:00+02:00,821,477,0
2020-04-03T12:15:00+02:00,809,492,0
2020-04-02T12:15:00+02:00,774,465,0
2020-04-01T12:15:00+02:00,680,442,0
2020-03-31T12:15:00+02:00,651,406,0
2020-03-30T12:15:00+02:00,573,351,0
2020-03-29T12:15:00+02:00,514,361,0
2020-03-28T12:15:00+01:00,516,365,0
2020-03-27T12:15:00+01:00,358,388,0
2020-03-26T12:15:00+01:00,374,395,0
2020-03-25T12:15:00+01:00,360,394,0
2020-03-24T12:15:00+01:00,301,369,0
2020-03-23T12:15:00+01:00,171,267,0
2020-03-22T12:15:00+01:00,138,235,0
2020-03-21T12:15:00+01:00,114,230,0
2020-03-20T12:15:00+01:00,18,185,0
