date,Belegte Betten,Freie Betten,Notfallreserve
2020-09-13T12:15:00+02:00,597,323,447
2020-09-12T12:15:00+02:00,605,315,458
2020-09-11T12:15:00+02:00,625,306,456
2020-09-10T12:15:00+02:00,627,304,456
2020-09-09T12:15:00+02:00,616,317,455
2020-09-08T12:15:00+02:00,614,318,458
2020-09-07T12:15:00+02:00,602,330,458
2020-09-06T12:15:00+02:00,593,339,457
2020-09-05T12:15:00+02:00,614,318,457
2020-09-04T12:15:00+02:00,630,302,457
2020-09-03T12:15:00+02:00,601,331,460
2020-09-02T12:15:00+02:00,623,309,460
2020-09-01T12:15:00+02:00,604,328,460
2020-08-31T12:15:00+02:00,583,335,460
2020-08-30T12:15:00+02:00,584,329,459
2020-08-29T12:15:00+02:00,586,323,459
2020-08-28T12:15:00+02:00,610,315,455
2020-08-27T12:15:00+02:00,626,298,454
2020-08-26T12:15:00+02:00,622,298,454
2020-08-25T12:15:00+02:00,612,313,449
2020-08-24T12:15:00+02:00,592,332,464
2020-08-23T12:15:00+02:00,588,339,457
2020-08-22T12:15:00+02:00,616,309,459
2020-08-21T12:15:00+02:00,654,276,468
2020-08-20T12:15:00+02:00,651,283,458
2020-08-19T12:15:00+02:00,637,297,460
2020-08-18T12:15:00+02:00,629,304,461
2020-08-17T12:15:00+02:00,591,332,460
2020-08-16T12:15:00+02:00,595,335,461
2020-08-15T12:15:00+02:00,611,319,475
2020-08-14T12:15:00+02:00,616,318,464
2020-08-13T12:15:00+02:00,629,305,515
2020-08-12T12:15:00+02:00,630,337,521
2020-08-11T12:15:00+02:00,642,318,514
2020-08-10T12:15:00+02:00,618,328,530
2020-08-09T12:15:00+02:00,603,345,526
2020-08-08T12:15:00+02:00,602,340,513
2020-08-07T12:15:00+02:00,626,324,538
2020-08-06T12:15:00+02:00,634,316,544
2020-08-05T12:15:00+02:00,628,320,517
2020-08-04T12:15:00+02:00,626,361,404
2020-08-03T12:15:00+02:00,607,465,0
2020-08-02T12:15:00+02:00,587,473,0
2020-08-01T12:15:00+02:00,602,478,0
2020-07-31T12:15:00+02:00,631,451,0
2020-07-30T12:15:00+02:00,672,416,0
2020-07-29T12:15:00+02:00,653,436,0
2020-07-28T12:15:00+02:00,614,450,0
2020-07-27T12:15:00+02:00,611,456,0
2020-07-26T12:15:00+02:00,606,451,0
2020-07-25T12:15:00+02:00,626,435,0
2020-07-24T12:15:00+02:00,662,421,0
2020-07-23T12:15:00+02:00,652,426,0
2020-07-22T12:15:00+02:00,634,434,0
2020-07-21T12:15:00+02:00,611,447,0
2020-07-20T12:15:00+02:00,614,475,0
2020-07-19T12:15:00+02:00,606,491,0
2020-07-18T12:15:00+02:00,648,452,0
2020-07-17T12:15:00+02:00,663,434,0
2020-07-16T12:15:00+02:00,634,462,0
2020-07-15T12:15:00+02:00,651,450,0
2020-07-14T12:15:00+02:00,653,449,0
2020-07-13T12:15:00+02:00,604,493,0
2020-07-12T12:15:00+02:00,595,495,0
2020-07-11T12:15:00+02:00,622,470,0
2020-07-10T12:15:00+02:00,645,455,0
2020-07-09T12:15:00+02:00,652,445,0
2020-07-08T12:15:00+02:00,657,437,0
2020-07-07T12:15:00+02:00,642,458,0
2020-07-06T12:15:00+02:00,620,465,0
2020-07-05T12:15:00+02:00,610,470,0
2020-07-04T12:15:00+02:00,610,474,0
2020-07-03T12:15:00+02:00,650,450,0
2020-07-02T12:15:00+02:00,664,427,0
2020-07-01T12:15:00+02:00,651,434,0
2020-06-30T12:15:00+02:00,632,450,0
2020-06-29T12:15:00+02:00,617,466,0
2020-06-28T12:15:00+02:00,593,471,0
2020-06-27T12:15:00+02:00,610,454,0
2020-06-26T12:15:00+02:00,641,431,0
2020-06-25T12:15:00+02:00,671,427,0
2020-06-24T12:15:00+02:00,688,410,0
2020-06-23T12:15:00+02:00,687,413,0
2020-06-22T12:15:00+02:00,631,479,0
2020-06-21T12:15:00+02:00,632,470,0
2020-06-20T12:15:00+02:00,665,439,0
2020-06-19T12:15:00+02:00,688,422,0
2020-06-18T12:15:00+02:00,675,430,0
2020-06-17T12:15:00+02:00,668,437,0
2020-06-16T12:15:00+02:00,677,421,0
2020-06-15T12:15:00+02:00,658,455,0
2020-06-14T12:15:00+02:00,644,460,0
2020-06-13T12:15:00+02:00,647,450,0
2020-06-12T12:15:00+02:00,662,455,0
2020-06-11T12:15:00+02:00,665,444,0
2020-06-10T12:15:00+02:00,660,454,0
2020-06-09T12:15:00+02:00,623,475,0
2020-06-08T12:15:00+02:00,598,494,0
2020-06-07T12:15:00+02:00,593,494,0
2020-06-06T12:15:00+02:00,592,499,0
2020-06-05T12:15:00+02:00,613,483,0
2020-06-04T12:15:00+02:00,616,485,0
2020-06-03T12:15:00+02:00,589,509,0
2020-06-02T12:15:00+02:00,560,528,0
2020-06-01T12:15:00+02:00,564,524,0
2020-05-31T12:15:00+02:00,552,535,0
2020-05-30T12:15:00+02:00,574,516,0
2020-05-29T12:15:00+02:00,614,473,0
2020-05-28T12:15:00+02:00,613,470,0
2020-05-27T12:15:00+02:00,610,477,0
2020-05-26T12:15:00+02:00,609,480,0
2020-05-25T12:15:00+02:00,586,494,0
2020-05-24T12:15:00+02:00,579,505,0
2020-05-23T12:15:00+02:00,590,491,0
2020-05-22T12:15:00+02:00,577,499,0
2020-05-21T12:15:00+02:00,603,468,0
2020-05-20T12:15:00+02:00,616,462,0
2020-05-19T12:15:00+02:00,608,473,0
2020-05-18T12:15:00+02:00,569,506,0
2020-05-17T12:15:00+02:00,571,503,0
2020-05-16T12:15:00+02:00,604,464,0
2020-05-15T12:15:00+02:00,624,448,0
2020-05-14T12:15:00+02:00,596,469,0
2020-05-13T12:15:00+02:00,584,442,0
2020-05-12T12:15:00+02:00,574,461,0
2020-05-11T12:15:00+02:00,533,507,0
2020-05-10T12:15:00+02:00,518,516,0
2020-05-09T12:15:00+02:00,544,487,0
2020-05-08T12:15:00+02:00,566,488,0
2020-05-07T12:15:00+02:00,563,473,0
2020-05-06T12:15:00+02:00,543,511,0
2020-05-05T12:15:00+02:00,533,539,0
2020-05-04T12:15:00+02:00,534,519,0
2020-05-03T12:15:00+02:00,544,510,0
2020-05-02T12:15:00+02:00,546,503,0
2020-05-01T12:15:00+02:00,598,464,0
2020-04-30T12:15:00+02:00,585,479,0
2020-04-29T12:15:00+02:00,590,447,0
2020-04-28T12:15:00+02:00,555,474,0
2020-04-27T12:15:00+02:00,562,477,0
2020-04-26T12:15:00+02:00,558,482,0
2020-04-25T12:15:00+02:00,584,454,0
2020-04-24T12:15:00+02:00,603,445,0
2020-04-23T12:15:00+02:00,591,457,0
2020-04-22T12:15:00+02:00,585,465,0
2020-04-21T12:15:00+02:00,595,457,0
2020-04-20T12:15:00+02:00,522,453,0
2020-04-19T12:15:00+02:00,514,466,0
2020-04-18T12:15:00+02:00,534,455,0
2020-04-17T12:15:00+02:00,524,439,0
2020-04-16T12:15:00+02:00,449,418,0
2020-04-15T12:15:00+02:00,368,366,0
2020-04-14T12:15:00+02:00,313,341,0
2020-04-13T12:15:00+02:00,320,280,0
2020-04-12T12:15:00+02:00,310,261,0
2020-04-11T12:15:00+02:00,319,265,0
2020-04-10T12:15:00+02:00,310,278,0
2020-04-09T12:15:00+02:00,367,313,0
2020-04-08T12:15:00+02:00,333,314,0
2020-04-07T12:15:00+02:00,330,374,0
2020-04-06T12:15:00+02:00,335,363,0
2020-04-05T12:15:00+02:00,334,352,0
2020-04-04T12:15:00+02:00,285,348,0
2020-04-03T12:15:00+02:00,291,339,0
2020-04-02T12:15:00+02:00,295,332,0
2020-04-01T12:15:00+02:00,290,292,0
2020-03-31T12:15:00+02:00,295,250,0
2020-03-30T12:15:00+02:00,301,260,0
2020-03-29T12:15:00+02:00,247,242,0
2020-03-28T12:15:00+01:00,253,236,0
2020-03-27T12:15:00+01:00,271,227,0
2020-03-26T12:15:00+01:00,274,221,0
2020-03-25T12:15:00+01:00,266,216,0
2020-03-24T12:15:00+01:00,229,215,0
2020-03-23T12:15:00+01:00,176,180,0
2020-03-22T12:15:00+01:00,141,169,0
2020-03-21T12:15:00+01:00,107,157,0
2020-03-20T12:15:00+01:00,50,142,0
