date,Belegte Betten,Freie Betten,Notfallreserve
2020-09-29T12:15:00+02:00,388,178,223
2020-09-28T12:15:00+02:00,366,199,223
2020-09-27T12:15:00+02:00,384,181,223
2020-09-26T12:15:00+02:00,388,177,223
2020-09-25T12:15:00+02:00,398,168,223
2020-09-24T12:15:00+02:00,399,168,225
2020-09-23T12:15:00+02:00,401,166,223
2020-09-22T12:15:00+02:00,391,176,223
2020-09-21T12:15:00+02:00,359,207,223
2020-09-20T12:15:00+02:00,371,195,223
2020-09-19T12:15:00+02:00,377,189,222
2020-09-18T12:15:00+02:00,374,192,224
2020-09-17T12:15:00+02:00,379,188,222
2020-09-16T12:15:00+02:00,376,190,224
2020-09-15T12:15:00+02:00,358,209,247
2020-09-14T12:15:00+02:00,327,245,236
2020-09-13T12:15:00+02:00,359,208,241
2020-09-12T12:15:00+02:00,375,192,241
2020-09-11T12:15:00+02:00,371,191,236
2020-09-10T12:15:00+02:00,387,175,236
2020-09-09T12:15:00+02:00,376,186,242
2020-09-08T12:15:00+02:00,379,185,227
2020-09-07T12:15:00+02:00,350,214,227
2020-09-06T12:15:00+02:00,357,207,227
2020-09-05T12:15:00+02:00,374,190,230
2020-09-04T12:15:00+02:00,383,181,227
2020-09-03T12:15:00+02:00,389,175,227
2020-09-02T12:15:00+02:00,372,192,233
2020-09-01T12:15:00+02:00,370,194,225
2020-08-31T12:15:00+02:00,358,206,227
2020-08-30T12:15:00+02:00,374,190,227
2020-08-29T12:15:00+02:00,394,170,227
2020-08-28T12:15:00+02:00,392,173,226
2020-08-27T12:15:00+02:00,383,181,228
2020-08-26T12:15:00+02:00,373,191,234
2020-08-25T12:15:00+02:00,379,185,233
2020-08-24T12:15:00+02:00,357,207,233
2020-08-23T12:15:00+02:00,370,194,233
2020-08-22T12:15:00+02:00,378,186,233
2020-08-21T12:15:00+02:00,386,178,229
2020-08-20T12:15:00+02:00,386,177,232
2020-08-19T12:15:00+02:00,380,184,232
2020-08-18T12:15:00+02:00,374,190,227
2020-08-17T12:15:00+02:00,359,207,236
2020-08-16T12:15:00+02:00,362,204,245
2020-08-15T12:15:00+02:00,379,187,245
2020-08-14T12:15:00+02:00,367,201,237
2020-08-13T12:15:00+02:00,368,201,235
2020-08-12T12:15:00+02:00,399,170,235
2020-08-11T12:15:00+02:00,377,193,234
2020-08-10T12:15:00+02:00,357,213,236
2020-08-09T12:15:00+02:00,360,211,236
2020-08-08T12:15:00+02:00,371,200,233
2020-08-07T12:15:00+02:00,375,196,224
2020-08-06T12:15:00+02:00,361,205,231
2020-08-05T12:15:00+02:00,366,205,243
2020-08-04T12:15:00+02:00,365,214,268
2020-08-03T12:15:00+02:00,353,276,0
2020-08-02T12:15:00+02:00,370,264,0
2020-08-01T12:15:00+02:00,377,249,0
2020-07-31T12:15:00+02:00,390,233,0
2020-07-30T12:15:00+02:00,379,245,0
2020-07-29T12:15:00+02:00,384,238,0
2020-07-28T12:15:00+02:00,359,264,0
2020-07-27T12:15:00+02:00,354,258,0
2020-07-26T12:15:00+02:00,367,239,0
2020-07-25T12:15:00+02:00,382,241,0
2020-07-24T12:15:00+02:00,410,218,0
2020-07-23T12:15:00+02:00,395,231,0
2020-07-22T12:15:00+02:00,390,236,0
2020-07-21T12:15:00+02:00,394,242,0
2020-07-20T12:15:00+02:00,386,253,0
2020-07-19T12:15:00+02:00,403,241,0
2020-07-18T12:15:00+02:00,409,229,0
2020-07-17T12:15:00+02:00,409,229,0
2020-07-16T12:15:00+02:00,399,244,0
2020-07-15T12:15:00+02:00,405,240,0
2020-07-14T12:15:00+02:00,393,252,0
2020-07-13T12:15:00+02:00,378,266,0
2020-07-12T12:15:00+02:00,395,247,0
2020-07-11T12:15:00+02:00,419,238,0
2020-07-10T12:15:00+02:00,405,239,0
2020-07-09T12:15:00+02:00,405,238,0
2020-07-08T12:15:00+02:00,412,232,0
2020-07-07T12:15:00+02:00,397,248,0
2020-07-06T12:15:00+02:00,381,263,0
2020-07-05T12:15:00+02:00,394,245,0
2020-07-04T12:15:00+02:00,407,235,0
2020-07-03T12:15:00+02:00,414,234,0
2020-07-02T12:15:00+02:00,402,247,0
2020-07-01T12:15:00+02:00,420,228,0
2020-06-30T12:15:00+02:00,387,256,0
2020-06-29T12:15:00+02:00,366,273,0
2020-06-28T12:15:00+02:00,386,255,0
2020-06-27T12:15:00+02:00,409,239,0
2020-06-26T12:15:00+02:00,407,245,0
2020-06-25T12:15:00+02:00,397,252,0
2020-06-24T12:15:00+02:00,405,259,0
2020-06-23T12:15:00+02:00,390,262,0
2020-06-22T12:15:00+02:00,365,288,0
2020-06-21T12:15:00+02:00,379,269,0
2020-06-20T12:15:00+02:00,400,257,0
2020-06-19T12:15:00+02:00,427,231,0
2020-06-18T12:15:00+02:00,417,241,0
2020-06-17T12:15:00+02:00,419,232,0
2020-06-16T12:15:00+02:00,392,249,0
2020-06-15T12:15:00+02:00,366,277,0
2020-06-14T12:15:00+02:00,374,269,0
2020-06-13T12:15:00+02:00,385,262,0
2020-06-12T12:15:00+02:00,363,279,0
2020-06-11T12:15:00+02:00,389,257,0
2020-06-10T12:15:00+02:00,397,244,0
2020-06-09T12:15:00+02:00,390,255,0
2020-06-08T12:15:00+02:00,367,271,0
2020-06-07T12:15:00+02:00,381,264,0
2020-06-06T12:15:00+02:00,379,263,0
2020-06-05T12:15:00+02:00,401,241,0
2020-06-04T12:15:00+02:00,391,242,0
2020-06-03T12:15:00+02:00,372,272,0
2020-06-02T12:15:00+02:00,370,279,0
2020-06-01T12:15:00+02:00,368,281,0
2020-05-31T12:15:00+02:00,354,282,0
2020-05-30T12:15:00+02:00,378,261,0
2020-05-29T12:15:00+02:00,373,268,0
2020-05-28T12:15:00+02:00,371,271,0
2020-05-27T12:15:00+02:00,376,270,0
2020-05-26T12:15:00+02:00,355,288,0
2020-05-25T12:15:00+02:00,344,295,0
2020-05-24T12:15:00+02:00,340,294,0
2020-05-23T12:15:00+02:00,347,289,0
2020-05-22T12:15:00+02:00,372,269,0
2020-05-21T12:15:00+02:00,389,252,0
2020-05-20T12:15:00+02:00,373,265,0
2020-05-19T12:15:00+02:00,368,270,0
2020-05-18T12:15:00+02:00,366,274,0
2020-05-17T12:15:00+02:00,360,278,0
2020-05-16T12:15:00+02:00,373,256,0
2020-05-15T12:15:00+02:00,377,252,0
2020-05-14T12:15:00+02:00,367,291,0
2020-05-13T12:15:00+02:00,356,265,0
2020-05-12T12:15:00+02:00,314,264,0
2020-05-11T12:15:00+02:00,281,240,0
2020-05-10T12:15:00+02:00,281,244,0
2020-05-09T12:15:00+02:00,386,240,0
2020-05-08T12:15:00+02:00,219,209,0
2020-05-07T12:15:00+02:00,230,208,0
2020-05-06T12:15:00+02:00,242,197,0
2020-05-05T12:15:00+02:00,226,224,0
2020-05-04T12:15:00+02:00,206,231,0
2020-05-03T12:15:00+02:00,207,230,0
2020-05-02T12:15:00+02:00,187,246,0
2020-05-01T12:15:00+02:00,211,227,0
2020-04-30T12:15:00+02:00,207,229,0
2020-04-29T12:15:00+02:00,211,227,0
2020-04-28T12:15:00+02:00,218,217,0
2020-04-27T12:15:00+02:00,204,234,0
2020-04-26T12:15:00+02:00,194,244,0
2020-04-25T12:15:00+02:00,200,237,0
2020-04-24T12:15:00+02:00,195,250,0
2020-04-23T12:15:00+02:00,202,245,0
2020-04-22T12:15:00+02:00,205,237,0
2020-04-21T12:15:00+02:00,184,189,0
2020-04-20T12:15:00+02:00,187,190,0
2020-04-19T12:15:00+02:00,179,201,0
2020-04-18T12:15:00+02:00,187,194,0
2020-04-17T12:15:00+02:00,193,201,0
2020-04-16T12:15:00+02:00,188,202,0
2020-04-15T12:15:00+02:00,184,187,0
2020-04-14T12:15:00+02:00,163,195,0
2020-04-13T12:15:00+02:00,161,218,0
2020-04-12T12:15:00+02:00,167,200,0
2020-04-11T12:15:00+02:00,157,205,0
2020-04-10T12:15:00+02:00,154,199,0
2020-04-09T12:15:00+02:00,177,184,0
2020-04-08T12:15:00+02:00,171,196,0
2020-04-07T12:15:00+02:00,128,186,0
2020-04-06T12:15:00+02:00,135,170,0
2020-04-05T12:15:00+02:00,141,158,0
2020-04-04T12:15:00+02:00,146,142,0
2020-04-03T12:15:00+02:00,156,140,0
2020-04-02T12:15:00+02:00,141,129,0
2020-04-01T12:15:00+02:00,109,118,0
2020-03-31T12:15:00+02:00,99,83,0
2020-03-30T12:15:00+02:00,77,73,0
2020-03-29T12:15:00+02:00,81,69,0
2020-03-28T12:15:00+01:00,85,68,0
2020-03-27T12:15:00+01:00,84,78,0
2020-03-26T12:15:00+01:00,89,75,0
2020-03-25T12:15:00+01:00,60,59,0
2020-03-24T12:15:00+01:00,45,38,0
2020-03-23T12:15:00+01:00,37,25,0
2020-03-22T12:15:00+01:00,40,25,0
2020-03-21T12:15:00+01:00,51,36,0
2020-03-20T12:15:00+01:00,7,19,0
