date,Belegte Betten,Freie Betten,Notfallreserve
2020-10-17T12:15:00+02:00,746,315,397
2020-10-16T12:15:00+02:00,767,290,399
2020-10-15T12:15:00+02:00,742,317,399
2020-10-14T12:15:00+02:00,738,317,397
2020-10-13T12:15:00+02:00,750,305,397
2020-10-12T12:15:00+02:00,732,321,397
2020-10-11T12:15:00+02:00,716,338,400
2020-10-10T12:15:00+02:00,742,314,398
2020-10-09T12:15:00+02:00,729,323,398
2020-10-08T12:15:00+02:00,758,295,409
2020-10-07T12:15:00+02:00,755,292,402
2020-10-06T12:15:00+02:00,726,323,397
2020-10-05T12:15:00+02:00,721,329,380
2020-10-04T12:15:00+02:00,738,317,380
2020-10-03T12:15:00+02:00,747,303,380
2020-10-02T12:15:00+02:00,770,286,381
2020-10-01T12:15:00+02:00,754,311,380
2020-09-30T12:15:00+02:00,751,315,379
2020-09-29T12:15:00+02:00,750,321,377
2020-09-28T12:15:00+02:00,721,341,377
2020-09-27T12:15:00+02:00,718,338,381
2020-09-26T12:15:00+02:00,735,321,380
2020-09-25T12:15:00+02:00,743,317,380
2020-09-24T12:15:00+02:00,728,340,380
2020-09-23T12:15:00+02:00,739,326,378
2020-09-22T12:15:00+02:00,712,351,378
2020-09-21T12:15:00+02:00,722,340,377
2020-09-20T12:15:00+02:00,705,356,377
2020-09-19T12:15:00+02:00,720,341,377
2020-09-18T12:15:00+02:00,726,333,375
2020-09-17T12:15:00+02:00,745,311,372
2020-09-16T12:15:00+02:00,738,322,377
2020-09-15T12:15:00+02:00,728,329,376
2020-09-14T12:15:00+02:00,690,367,377
2020-09-13T12:15:00+02:00,677,376,380
2020-09-12T12:15:00+02:00,716,335,377
2020-09-11T12:15:00+02:00,738,318,365
2020-09-10T12:15:00+02:00,725,343,365
2020-09-09T12:15:00+02:00,727,335,365
2020-09-08T12:15:00+02:00,719,339,388
2020-09-07T12:15:00+02:00,694,351,388
2020-09-06T12:15:00+02:00,684,372,383
2020-09-05T12:15:00+02:00,685,375,383
2020-09-04T12:15:00+02:00,691,367,383
2020-09-03T12:15:00+02:00,693,363,383
2020-09-02T12:15:00+02:00,694,362,381
2020-09-01T12:15:00+02:00,719,340,381
2020-08-31T12:15:00+02:00,707,357,381
2020-08-30T12:15:00+02:00,724,336,381
2020-08-29T12:15:00+02:00,726,331,381
2020-08-28T12:15:00+02:00,731,331,383
2020-08-27T12:15:00+02:00,729,332,383
2020-08-26T12:15:00+02:00,748,310,383
2020-08-25T12:15:00+02:00,722,337,383
2020-08-24T12:15:00+02:00,728,329,383
2020-08-23T12:15:00+02:00,716,345,381
2020-08-22T12:15:00+02:00,714,346,381
2020-08-21T12:15:00+02:00,709,355,368
2020-08-20T12:15:00+02:00,723,342,368
2020-08-19T12:15:00+02:00,738,329,368
2020-08-18T12:15:00+02:00,723,337,368
2020-08-17T12:15:00+02:00,702,361,367
2020-08-16T12:15:00+02:00,696,362,364
2020-08-15T12:15:00+02:00,706,359,364
2020-08-14T12:15:00+02:00,721,344,364
2020-08-13T12:15:00+02:00,716,344,367
2020-08-12T12:15:00+02:00,695,363,367
2020-08-11T12:15:00+02:00,705,352,369
2020-08-10T12:15:00+02:00,695,359,373
2020-08-09T12:15:00+02:00,695,359,371
2020-08-08T12:15:00+02:00,708,350,370
2020-08-07T12:15:00+02:00,727,331,371
2020-08-06T12:15:00+02:00,727,334,374
2020-08-05T12:15:00+02:00,706,343,388
2020-08-04T12:15:00+02:00,697,384,364
2020-08-03T12:15:00+02:00,713,424,0
2020-08-02T12:15:00+02:00,699,436,0
2020-08-01T12:15:00+02:00,714,434,0
2020-07-31T12:15:00+02:00,710,429,0
2020-07-30T12:15:00+02:00,707,436,0
2020-07-29T12:15:00+02:00,695,414,0
2020-07-28T12:15:00+02:00,683,405,0
2020-07-27T12:15:00+02:00,682,403,0
2020-07-26T12:15:00+02:00,689,399,0
2020-07-25T12:15:00+02:00,718,378,0
2020-07-24T12:15:00+02:00,701,390,0
2020-07-23T12:15:00+02:00,698,394,0
2020-07-22T12:15:00+02:00,711,370,0
2020-07-21T12:15:00+02:00,681,402,0
2020-07-20T12:15:00+02:00,684,407,0
2020-07-19T12:15:00+02:00,681,400,0
2020-07-18T12:15:00+02:00,694,387,0
2020-07-17T12:15:00+02:00,698,389,0
2020-07-16T12:15:00+02:00,722,364,0
2020-07-15T12:15:00+02:00,727,367,0
2020-07-14T12:15:00+02:00,706,389,0
2020-07-13T12:15:00+02:00,715,381,0
2020-07-12T12:15:00+02:00,692,408,0
2020-07-11T12:15:00+02:00,704,393,0
2020-07-10T12:15:00+02:00,729,369,0
2020-07-09T12:15:00+02:00,733,370,0
2020-07-08T12:15:00+02:00,725,364,0
2020-07-07T12:15:00+02:00,725,365,0
2020-07-06T12:15:00+02:00,715,376,0
2020-07-05T12:15:00+02:00,681,395,0
2020-07-04T12:15:00+02:00,695,380,0
2020-07-03T12:15:00+02:00,717,350,0
2020-07-02T12:15:00+02:00,714,359,0
2020-07-01T12:15:00+02:00,721,372,0
2020-06-30T12:15:00+02:00,700,394,0
2020-06-29T12:15:00+02:00,683,389,0
2020-06-28T12:15:00+02:00,694,386,0
2020-06-27T12:15:00+02:00,693,375,0
2020-06-26T12:15:00+02:00,730,351,0
2020-06-25T12:15:00+02:00,703,383,0
2020-06-24T12:15:00+02:00,691,396,0
2020-06-23T12:15:00+02:00,707,371,0
2020-06-22T12:15:00+02:00,685,405,0
2020-06-21T12:15:00+02:00,680,404,0
2020-06-20T12:15:00+02:00,687,384,0
2020-06-19T12:15:00+02:00,693,385,0
2020-06-18T12:15:00+02:00,684,396,0
2020-06-17T12:15:00+02:00,680,398,0
2020-06-16T12:15:00+02:00,687,397,0
2020-06-15T12:15:00+02:00,670,413,0
2020-06-14T12:15:00+02:00,688,387,0
2020-06-13T12:15:00+02:00,701,377,0
2020-06-12T12:15:00+02:00,731,348,0
2020-06-11T12:15:00+02:00,716,368,0
2020-06-10T12:15:00+02:00,711,369,0
2020-06-09T12:15:00+02:00,721,354,0
2020-06-08T12:15:00+02:00,676,393,0
2020-06-07T12:15:00+02:00,669,415,0
2020-06-06T12:15:00+02:00,688,383,0
2020-06-05T12:15:00+02:00,725,362,0
2020-06-04T12:15:00+02:00,697,381,0
2020-06-03T12:15:00+02:00,689,383,0
2020-06-02T12:15:00+02:00,662,423,0
2020-06-01T12:15:00+02:00,664,418,0
2020-05-31T12:15:00+02:00,676,401,0
2020-05-30T12:15:00+02:00,673,400,0
2020-05-29T12:15:00+02:00,693,384,0
2020-05-28T12:15:00+02:00,686,385,0
2020-05-27T12:15:00+02:00,683,384,0
2020-05-26T12:15:00+02:00,673,367,0
2020-05-25T12:15:00+02:00,656,398,0
2020-05-24T12:15:00+02:00,656,389,0
2020-05-23T12:15:00+02:00,659,386,0
2020-05-22T12:15:00+02:00,685,373,0
2020-05-21T12:15:00+02:00,698,321,0
2020-05-20T12:15:00+02:00,685,335,0
2020-05-19T12:15:00+02:00,672,350,0
2020-05-18T12:15:00+02:00,650,366,0
2020-05-17T12:15:00+02:00,657,354,0
2020-05-16T12:15:00+02:00,681,328,0
2020-05-15T12:15:00+02:00,698,323,0
2020-05-14T12:15:00+02:00,670,368,0
2020-05-13T12:15:00+02:00,666,358,0
2020-05-12T12:15:00+02:00,724,377,0
2020-05-11T12:15:00+02:00,694,366,0
2020-05-10T12:15:00+02:00,683,411,0
2020-05-09T12:15:00+02:00,698,403,0
2020-05-08T12:15:00+02:00,742,378,0
2020-05-07T12:15:00+02:00,696,406,0
2020-05-06T12:15:00+02:00,694,413,0
2020-05-05T12:15:00+02:00,697,421,0
2020-05-04T12:15:00+02:00,683,431,0
2020-05-03T12:15:00+02:00,633,475,0
2020-05-02T12:15:00+02:00,644,464,0
2020-05-01T12:15:00+02:00,669,445,0
2020-04-30T12:15:00+02:00,684,414,0
2020-04-29T12:15:00+02:00,703,388,0
2020-04-28T12:15:00+02:00,686,411,0
2020-04-27T12:15:00+02:00,694,413,0
2020-04-26T12:15:00+02:00,659,425,0
2020-04-25T12:15:00+02:00,664,432,0
2020-04-24T12:15:00+02:00,650,448,0
2020-04-23T12:15:00+02:00,632,421,0
2020-04-22T12:15:00+02:00,517,431,0
2020-04-21T12:15:00+02:00,506,426,0
2020-04-20T12:15:00+02:00,527,401,0
2020-04-19T12:15:00+02:00,502,401,0
2020-04-18T12:15:00+02:00,547,355,0
2020-04-17T12:15:00+02:00,469,347,0
2020-04-16T12:15:00+02:00,416,321,0
2020-04-15T12:15:00+02:00,379,325,0
2020-04-14T12:15:00+02:00,394,316,0
2020-04-13T12:15:00+02:00,404,296,0
2020-04-12T12:15:00+02:00,392,298,0
2020-04-11T12:15:00+02:00,409,297,0
2020-04-10T12:15:00+02:00,418,329,0
2020-04-09T12:15:00+02:00,421,375,0
2020-04-08T12:15:00+02:00,417,339,0
2020-04-07T12:15:00+02:00,388,325,0
2020-04-06T12:15:00+02:00,400,348,0
2020-04-05T12:15:00+02:00,418,377,0
2020-04-04T12:15:00+02:00,417,380,0
2020-04-03T12:15:00+02:00,415,383,0
2020-04-02T12:15:00+02:00,303,267,0
2020-04-01T12:15:00+02:00,222,279,0
2020-03-31T12:15:00+02:00,203,280,0
2020-03-30T12:15:00+02:00,185,207,0
2020-03-29T12:15:00+02:00,191,193,0
2020-03-28T12:15:00+01:00,191,193,0
2020-03-27T12:15:00+01:00,200,198,0
2020-03-26T12:15:00+01:00,186,197,0
2020-03-25T12:15:00+01:00,185,190,0
2020-03-24T12:15:00+01:00,187,175,0
2020-03-23T12:15:00+01:00,144,175,0
2020-03-22T12:15:00+01:00,123,155,0
2020-03-21T12:15:00+01:00,119,160,0
2020-03-20T12:15:00+01:00,2,115,0
