date,Belegte Betten,Freie Betten,Notfallreserve
2020-04-21T12:15:00+02:00,693,569,0
2020-04-20T12:15:00+02:00,530,603,0
2020-04-19T12:15:00+02:00,496,629,0
2020-04-18T12:15:00+02:00,553,553,0
2020-04-17T12:15:00+02:00,518,559,0
2020-04-16T12:15:00+02:00,509,535,0
2020-04-15T12:15:00+02:00,456,510,0
2020-04-14T12:15:00+02:00,416,478,0
2020-04-13T12:15:00+02:00,348,432,0
2020-04-12T12:15:00+02:00,351,427,0
2020-04-11T12:15:00+02:00,351,407,0
2020-04-10T12:15:00+02:00,360,374,0
2020-04-09T12:15:00+02:00,340,369,0
2020-04-08T12:15:00+02:00,326,319,0
2020-04-07T12:15:00+02:00,262,285,0
2020-04-06T12:15:00+02:00,273,282,0
2020-04-05T12:15:00+02:00,255,260,0
2020-04-04T12:15:00+02:00,258,259,0
2020-04-03T12:15:00+02:00,237,248,0
2020-04-02T12:15:00+02:00,236,250,0
2020-04-01T12:15:00+02:00,234,233,0
2020-03-31T12:15:00+02:00,237,226,0
2020-03-30T12:15:00+02:00,200,198,0
2020-03-29T12:15:00+02:00,206,189,0
2020-03-28T12:15:00+01:00,208,192,0
2020-03-27T12:15:00+01:00,211,199,0
2020-03-26T12:15:00+01:00,209,221,0
2020-03-25T12:15:00+01:00,184,217,0
2020-03-24T12:15:00+01:00,169,217,0
2020-03-23T12:15:00+01:00,155,197,0
2020-03-22T12:15:00+01:00,80,144,0
2020-03-21T12:15:00+01:00,63,133,0
2020-03-20T12:15:00+01:00,48,112,0
